repeat,layer,AUROC,Accuracy,F1
3,13,0.47011111111111115,0.45666666666666667,0.46522357926221336
3,14,0.48127777777777786,0.48,0.4903159592822637
3,15,0.4936111111111111,0.48166666666666663,0.4779824498959665
3,16,0.4892222222222222,0.4766666666666667,0.4813785356105102
3,17,0.4837777777777778,0.485,0.4963880772076587
3,18,0.4563888888888889,0.4583333333333333,0.456989630986185
3,19,0.44699999999999995,0.45999999999999996,0.4421324519501538
3,20,0.4902222222222222,0.485,0.49094068350440156
3,21,0.4945555555555556,0.47333333333333333,0.4657671198560725
3,22,0.5075555555555555,0.4966666666666667,0.48919484229603916
3,23,0.5131111111111111,0.5233333333333334,0.5200880223683761
3,24,0.4952222222222223,0.49833333333333335,0.49889022641945163
3,25,0.4877777777777778,0.4966666666666667,0.5006823946873453
3,26,0.47505555555555545,0.48666666666666664,0.48684401914985076
3,27,0.4630000000000001,0.4616666666666666,0.47298641671719677
3,28,0.44666666666666666,0.4383333333333333,0.44311033970744634
4,0,0.5,0.5,0.6666666666666666
4,1,0.5306666666666666,0.5083333333333333,0.5119416587843307
4,2,0.5114444444444445,0.5033333333333333,0.4973776817986451
4,3,0.5104444444444445,0.5,0.48846412500761655
4,4,0.5247222222222222,0.5033333333333333,0.5064805470085308
4,5,0.5362777777777777,0.515,0.5189164706638392
4,6,0.5462222222222222,0.5216666666666667,0.5179718832857578
4,7,0.556,0.5283333333333333,0.5348651544575107
4,8,0.5682222222222222,0.5183333333333333,0.528294703928083
4,9,0.5416666666666667,0.52,0.5172312674996998
4,10,0.5411111111111111,0.5166666666666666,0.5295120621245256
4,11,0.5386666666666666,0.5216666666666667,0.5265669999699604
4,12,0.5703333333333334,0.5633333333333332,0.5735539579065003
4,13,0.5453888888888889,0.5316666666666666,0.5398339058448822
4,14,0.5480555555555555,0.5450000000000002,0.5555358901448052
4,15,0.517,0.5233333333333333,0.5448238622864425
4,16,0.5292777777777778,0.5166666666666668,0.5240070750852265
4,17,0.5111111111111112,0.51,0.5216434155234211
4,18,0.5305,0.5449999999999999,0.5572990013094832
4,19,0.4918333333333333,0.5016666666666667,0.5135598237508766
4,20,0.5211111111111111,0.5266666666666666,0.5390609966030392
4,21,0.5151666666666668,0.49833333333333335,0.507793310049124
4,22,0.5438333333333334,0.5316666666666666,0.5325961142933667
4,23,0.528,0.5233333333333333,0.5335620433975714
4,24,0.5401111111111112,0.5349999999999999,0.5324645726072508
4,25,0.5357777777777778,0.5166666666666666,0.511753300024849
4,26,0.5227222222222222,0.5233333333333334,0.5329486898409012
4,27,0.5094444444444444,0.5216666666666667,0.5269097423177622
4,28,0.518,0.5149999999999999,0.5138761011651036
5,0,0.5,0.5,0.6666666666666666
5,1,0.49144444444444446,0.48666666666666664,0.4899368767349185
5,2,0.47094444444444444,0.47833333333333333,0.4738990979807157
5,3,0.46266666666666667,0.485,0.4742280188747473
5,4,0.47400000000000003,0.485,0.48494384530444634
5,5,0.4772222222222222,0.47833333333333333,0.47918339265308296
5,6,0.46238888888888885,0.45666666666666667,0.4589658374941177
5,7,0.4652222222222222,0.4683333333333334,0.4681452441574521
5,8,0.5077777777777779,0.49000000000000005,0.4870317790188986
5,9,0.4896111111111111,0.4833333333333333,0.47048183225460444
5,10,0.45116666666666666,0.45499999999999996,0.4458578315242159
5,11,0.4847777777777778,0.485,0.48513567658992623
5,12,0.47427777777777785,0.4766666666666667,0.4797976869040025
5,13,0.4972777777777777,0.4866666666666667,0.4799349711040263
5,14,0.5055555555555555,0.5066666666666666,0.5025661050812424
5,15,0.48594444444444446,0.49333333333333335,0.48293815130585316
5,16,0.4897222222222222,0.4966666666666667,0.49266459069895907
5,17,0.48211111111111116,0.4916666666666666,0.4860062502216511
5,18,0.4962777777777777,0.5083333333333333,0.4991320291352476
5,19,0.4836666666666666,0.5083333333333333,0.4990221906916954
5,20,0.4542777777777777,0.45999999999999996,0.4551712505429107
5,21,0.46638888888888885,0.49833333333333335,0.4883379375105264
5,22,0.46144444444444443,0.4716666666666667,0.4570860484544695
5,23,0.47444444444444445,0.475,0.465936168027997
5,24,0.4845555555555555,0.47000000000000003,0.46939237825419566
5,25,0.4812777777777777,0.47833333333333333,0.4808619502733948
5,26,0.4722222222222222,0.48,0.47741940466536564
5,27,0.48677777777777786,0.4966666666666667,0.49246864217276054
5,28,0.496,0.49833333333333335,0.5013788905065761
6,0,0.5,0.5,0.6666666666666666
6,1,0.5306666666666666,0.5233333333333333,0.5163870313954944
6,2,0.5112222222222222,0.515,0.5188311820652693
6,3,0.5148333333333334,0.5199999999999999,0.5243499749838607
6,4,0.5095,0.5066666666666667,0.5063779821220418
6,5,0.4903888888888889,0.4966666666666667,0.49394223637214296
6,6,0.4958333333333333,0.5116666666666666,0.5104550310800311
6,7,0.5088888888888888,0.525,0.5221790933081255
6,8,0.4855555555555555,0.495,0.4934454409664779
6,9,0.4802777777777778,0.48999999999999994,0.4894755947171413
6,10,0.46694444444444444,0.47000000000000003,0.4598107551191279
6,11,0.4683333333333334,0.4683333333333334,0.4410141416217782
6,12,0.4595000000000001,0.4583333333333333,0.45619107642729684
6,13,0.4689444444444444,0.46499999999999997,0.4588854651555382
6,14,0.483,0.4966666666666666,0.48055166046359277
6,15,0.4684444444444444,0.47000000000000003,0.4517345872518287
6,16,0.4726111111111111,0.485,0.4729599160052773
6,17,0.4731111111111111,0.47833333333333333,0.46127266199318323
6,18,0.44627777777777783,0.475,0.45152801790572694
6,19,0.4808888888888889,0.4916666666666666,0.47056729118155455
6,20,0.5181666666666667,0.525,0.5171027914614121
6,21,0.5261111111111111,0.525,0.516789244965519
6,22,0.5050555555555555,0.5066666666666666,0.4993047698681477
6,23,0.4852222222222222,0.5016666666666667,0.4927421043253369
6,24,0.45183333333333325,0.47333333333333333,0.45988096900075115
6,25,0.4528333333333333,0.47833333333333333,0.45227533050072993
6,26,0.46738888888888896,0.4616666666666666,0.45610354695184413
6,27,0.4847777777777777,0.475,0.4637695975902069
6,28,0.5022777777777778,0.5050000000000001,0.47663217873744196
7,0,0.5,0.5,0.6666666666666666
7,1,0.5544444444444444,0.5616666666666668,0.5521054850196457
7,2,0.5529999999999999,0.5416666666666667,0.5398908670635938
7,3,0.5435000000000001,0.5316666666666667,0.5300154186795492
7,4,0.5421666666666667,0.5183333333333333,0.5081380822710935
7,5,0.5361666666666667,0.5266666666666666,0.5209081712928367
7,6,0.5213333333333334,0.525,0.5234373300829868
7,7,0.5225555555555556,0.5283333333333333,0.516647528431318
7,8,0.5165,0.5133333333333333,0.5080292379412614
7,9,0.5110555555555556,0.5216666666666667,0.5213995354239257
7,10,0.5222777777777778,0.5033333333333333,0.5059302907760108
7,11,0.5261111111111111,0.5216666666666667,0.5164305691765645
7,12,0.5142222222222221,0.5166666666666666,0.52408883776932
7,13,0.5175,0.515,0.521507804189529
7,14,0.5144444444444445,0.5,0.506843695032655
7,15,0.5055555555555554,0.505,0.49317611585353516
7,16,0.5302222222222222,0.5483333333333335,0.5421626279656347
7,17,0.5222222222222223,0.5066666666666666,0.5125977907870932
7,18,0.5227222222222221,0.5200000000000001,0.5261591682185601
7,19,0.5224444444444444,0.5033333333333333,0.5089164360044615
7,20,0.5127777777777778,0.505,0.5027291685470118
7,21,0.5306666666666666,0.5283333333333333,0.5230112954727119
7,22,0.5111111111111112,0.5066666666666666,0.515823077618144
7,23,0.48716666666666664,0.495,0.4951730187917514
7,24,0.492,0.4766666666666667,0.4908632708752597
7,25,0.4883333333333333,0.49333333333333335,0.49713881326652254
7,26,0.47866666666666663,0.4833333333333333,0.5002525544630808
7,27,0.48888888888888893,0.49833333333333335,0.5014977231600606
7,28,0.5139444444444445,0.5216666666666667,0.5331339881869542
8,0,0.5,0.5,0.6666666666666666
8,1,0.5323333333333333,0.5283333333333333,0.527608452822192
8,2,0.5571111111111111,0.5333333333333332,0.5430921738111376
8,3,0.5728888888888889,0.5366666666666666,0.5409290637086713
8,4,0.5765,0.55,0.5494059677867703
8,5,0.5489444444444445,0.5366666666666666,0.533736695535541
8,6,0.5370555555555555,0.5366666666666666,0.5351286227655215
8,7,0.549,0.5450000000000002,0.5386141604609324
8,8,0.5646111111111111,0.5449999999999999,0.5393640636099611
8,9,0.5602777777777778,0.5449999999999999,0.5354536803129395
8,10,0.5266666666666666,0.5216666666666667,0.5115575701579672
8,11,0.5286666666666667,0.49333333333333335,0.4880069320971618
8,12,0.522888888888889,0.515,0.5043073425542466
8,13,0.5305,0.5166666666666667,0.5090513256284236
8,14,0.537611111111111,0.5233333333333334,0.5188188682369793
8,15,0.5564444444444445,0.5366666666666666,0.5217444826170294
8,16,0.5402222222222223,0.5366666666666666,0.5328488586178686
8,17,0.5378333333333334,0.53,0.5214564229098128
8,18,0.5350555555555555,0.5216666666666667,0.5155898814757054
8,19,0.5494444444444444,0.5349999999999999,0.535242689176967
8,20,0.5233333333333333,0.5166666666666666,0.5228076572638256
8,21,0.525611111111111,0.5199999999999999,0.5211290794341421
8,22,0.5342222222222223,0.5199999999999999,0.5263105992817622
8,23,0.517888888888889,0.515,0.5220865217131538
8,24,0.5509999999999999,0.525,0.5390604134172218
8,25,0.5167222222222222,0.505,0.5022018672996673
8,26,0.528,0.5066666666666666,0.5086658297638482
8,27,0.5338888888888889,0.525,0.5269171736476085
8,28,0.5205,0.5183333333333333,0.5146165245021785
9,0,0.5,0.5,0.6666666666666666
9,1,0.442,0.4533333333333333,0.4622447866427817
9,2,0.43550000000000005,0.45666666666666667,0.4675033814738862
9,3,0.4332222222222223,0.4416666666666666,0.453666741929324
9,4,0.4425,0.45166666666666666,0.45635400832206496
9,5,0.4232222222222222,0.4466666666666666,0.44588496521825716
9,6,0.4245,0.44333333333333325,0.4394649914332483
9,7,0.43088888888888893,0.45166666666666666,0.45544271820133886
9,8,0.4461666666666667,0.45666666666666667,0.457563155687594
9,9,0.42777777777777776,0.43166666666666664,0.4347506127047313
9,10,0.4652777777777778,0.4583333333333333,0.4536054889315374
9,11,0.47455555555555556,0.4966666666666667,0.498835927990262
9,12,0.4504444444444444,0.45,0.4520992733762549
9,13,0.4526111111111112,0.4583333333333333,0.4584219655826648
9,14,0.44011111111111106,0.44833333333333336,0.44328219426725723
9,15,0.4715,0.4716666666666667,0.47176663661789514
9,16,0.46305555555555555,0.4699999999999999,0.46991407629178533
9,17,0.4613333333333333,0.45666666666666667,0.45775299343234377
9,18,0.45199999999999996,0.4533333333333333,0.44620088347361075
9,19,0.48516666666666675,0.47833333333333333,0.47633780980751866
9,20,0.4956111111111111,0.4916666666666667,0.4823506874695015
9,21,0.4804444444444444,0.47833333333333333,0.4782099839928483
9,22,0.4655555555555555,0.45499999999999996,0.4647203235466642
9,23,0.47844444444444445,0.47833333333333333,0.5011957886902455
9,24,0.44299999999999995,0.465,0.4816154750221123
9,25,0.43405555555555553,0.4533333333333333,0.4572875090378131
9,26,0.457,0.4766666666666667,0.47418290023198056
9,27,0.4435555555555556,0.45999999999999996,0.46393069254707325
9,28,0.4344444444444444,0.465,0.4665315787158362
