index,label,label_name,prompt,entropy,top1_prob,margin,score_entropy,score_neg_top1_prob,score_neg_margin
15,0,known,"请回答下面查询。
对象：联合国教科文组织
属性：总部所在地
答案：",1.0430264472961426,0.5661754012107849,0.28589826822280884,1.0430264472961426,-0.5661754012107849,-0.28589826822280884
16,1,unknown,"请回答下面查询。
对象：速度
属性：出生国家
答案：",0.09628614783287048,0.9863741397857666,0.9783573681488633,0.09628614783287048,-0.9863741397857666,-0.9783573681488633
17,0,known,"请回答下面查询。
对象：门捷列夫
属性：出生国家
答案：",0.6566334962844849,0.7814832925796509,0.6124756783246994,0.6566334962844849,-0.7814832925796509,-0.6124756783246994
18,0,known,"请回答下面查询。
对象：珠穆朗玛峰
属性：所在山脉
答案：",0.6956556439399719,0.5077080726623535,0.015620529651641846,0.6956556439399719,-0.5077080726623535,-0.015620529651641846
19,0,known,"请回答下面查询。
对象：铅
属性：化学符号
答案：",0.8048697710037231,0.6551423072814941,0.3689318299293518,0.8048697710037231,-0.6551423072814941,-0.3689318299293518
20,1,unknown,"请回答下面查询。
对象：维苏威火山
属性：主要设计者
答案：",0.20915916562080383,0.9538184404373169,0.9119105823338032,0.20915916562080383,-0.9538184404373169,-0.9119105823338032
21,1,unknown,"请回答下面查询。
对象：功率
属性：出生国家
答案：",0.0034182555973529816,0.9997097849845886,0.999630128753779,0.0034182555973529816,-0.9997097849845886,-0.999630128753779
22,1,unknown,"请回答下面查询。
对象：银
属性：主要流经大洲
答案：",0.14787328243255615,0.9751601815223694,0.9583816230297089,0.14787328243255615,-0.9751601815223694,-0.9583816230297089
23,1,unknown,"请回答下面查询。
对象：Python
属性：所在山脉
答案：",0.02361263893544674,0.997082531452179,0.9947967487387359,0.02361263893544674,-0.997082531452179,-0.9947967487387359
24,0,known,"请回答下面查询。
对象：勒拿河
属性：主要流经大洲
答案：",0.30836841464042664,0.9306612014770508,0.8781568855047226,0.30836841464042664,-0.9306612014770508,-0.8781568855047226
25,1,unknown,"请回答下面查询。
对象：丘吉尔
属性：国际单位
答案：",0.38292714953422546,0.9279373288154602,0.9003504794090986,0.38292714953422546,-0.9279373288154602,-0.9003504794090986
26,1,unknown,"请回答下面查询。
对象：黄山
属性：主要设计者
答案：",0.11750276386737823,0.987206757068634,0.9850472509860992,0.11750276386737823,-0.987206757068634,-0.9850472509860992
27,1,unknown,"请回答下面查询。
对象：硅
属性：主要流经大洲
答案：",0.05490493401885033,0.9939542412757874,0.9923130191164091,0.05490493401885033,-0.9939542412757874,-0.9923130191164091
28,0,known,"请回答下面查询。
对象：国际标准化组织
属性：总部所在地
答案：",0.14639057219028473,0.9770855903625488,0.9651643205434084,0.14639057219028473,-0.9770855903625488,-0.9651643205434084
29,1,unknown,"请回答下面查询。
对象：肯尼亚
属性：作者
答案：",2.4571964740753174,0.39301156997680664,0.25719039142131805,2.4571964740753174,-0.39301156997680664,-0.25719039142131805
30,0,known,"请回答下面查询。
对象：钾
属性：化学符号
答案：",0.03467167168855667,0.9944254159927368,0.9888706007041037,0.03467167168855667,-0.9944254159927368,-0.9888706007041037
31,1,unknown,"请回答下面查询。
对象：尼罗河
属性：化学符号
答案：",0.0017595263198018074,0.999840497970581,0.9997488022127072,0.0017595263198018074,-0.999840497970581,-0.9997488022127072
32,0,known,"请回答下面查询。
对象：钠
属性：化学符号
答案：",0.3324112296104431,0.8996384143829346,0.8002666682004929,0.3324112296104431,-0.8996384143829346,-0.8002666682004929
33,1,unknown,"请回答下面查询。
对象：多瑙河
属性：化学符号
答案：",0.04875192046165466,0.9922624826431274,0.985033396165818,0.04875192046165466,-0.9922624826431274,-0.985033396165818
34,0,known,"请回答下面查询。
对象：墨西哥
属性：首都
答案：",0.0006712229223921895,0.9999486207962036,0.9999299896589946,0.0006712229223921895,-0.9999486207962036,-0.9999299896589946
35,1,unknown,"请回答下面查询。
对象：莫扎特
属性：国际单位
答案：",0.21971586346626282,0.9565608501434326,0.9267582856118679,0.21971586346626282,-0.9565608501434326,-0.9267582856118679
36,1,unknown,"请回答下面查询。
对象：汞
属性：主要流经大洲
答案：",0.408840149641037,0.9149889945983887,0.872857853770256,0.408840149641037,-0.9149889945983887,-0.872857853770256
37,1,unknown,"请回答下面查询。
对象：C++
属性：所在山脉
答案：",0.007543331943452358,0.9993605017662048,0.9992428186160396,0.007543331943452358,-0.9993605017662048,-0.9992428186160396
38,0,known,"请回答下面查询。
对象：长度
属性：国际单位
答案：",0.8291115760803223,0.6974208354949951,0.48471949994564056,0.8291115760803223,-0.6974208354949951,-0.48471949994564056
39,1,unknown,"请回答下面查询。
对象：越南
属性：作者
答案：",0.22395260632038116,0.9607555866241455,0.9317432809621096,0.22395260632038116,-0.9607555866241455,-0.9317432809621096
40,0,known,"请回答下面查询。
对象：盐酸
属性：化学式
答案：",0.5549286603927612,0.7702564001083374,0.5425690561532974,0.5549286603927612,-0.7702564001083374,-0.5425690561532974
41,1,unknown,"请回答下面查询。
对象：频率
属性：出生国家
答案：",0.12059221416711807,0.984053909778595,0.9798393053933978,0.12059221416711807,-0.984053909778595,-0.9798393053933978
42,0,known,"请回答下面查询。
对象：《百年孤独》
属性：作者
答案：",0.7280722260475159,0.6103377938270569,0.2283981740474701,0.7280722260475159,-0.6103377938270569,-0.2283981740474701
43,1,unknown,"请回答下面查询。
对象：能量
属性：出生国家
答案：",0.00268337014131248,0.999774158000946,0.9997258409384813,0.00268337014131248,-0.999774158000946,-0.9997258409384813
44,1,unknown,"请回答下面查询。
对象：恒河
属性：化学符号
答案：",0.0006917846039868891,0.9999492168426514,0.9999325159897126,0.0006917846039868891,-0.9999492168426514,-0.9999325159897126
45,1,unknown,"请回答下面查询。
对象：碳酸钠
属性：总部所在地
答案：",0.04452646151185036,0.9941377639770508,0.9902610001154244,0.04452646151185036,-0.9941377639770508,-0.9902610001154244
46,0,known,"请回答下面查询。
对象：乙醇
属性：化学式
答案：",0.35678786039352417,0.9015893340110779,0.8123198971152306,0.35678786039352417,-0.9015893340110779,-0.8123198971152306
47,1,unknown,"请回答下面查询。
对象：氦
属性：主要流经大洲
答案：",0.08021213859319687,0.9897012710571289,0.9865016636904329,0.08021213859319687,-0.9897012710571289,-0.9865016636904329
48,1,unknown,"请回答下面查询。
对象：氯
属性：主要流经大洲
答案：",0.46425527334213257,0.8505793809890747,0.707318440079689,0.46425527334213257,-0.8505793809890747,-0.707318440079689
49,1,unknown,"请回答下面查询。
对象：铝
属性：主要流经大洲
答案：",0.020412007346749306,0.9978978633880615,0.997418345476035,0.020412007346749306,-0.9978978633880615,-0.997418345476035
50,0,known,"请回答下面查询。
对象：压强
属性：国际单位
答案：",0.5247185230255127,0.8350081443786621,0.6876204460859299,0.5247185230255127,-0.8350081443786621,-0.6876204460859299
51,0,known,"请回答下面查询。
对象：尼罗河
属性：主要流经大洲
答案：",0.045742616057395935,0.9925776124000549,0.9855687157250941,0.045742616057395935,-0.9925776124000549,-0.9855687157250941
52,1,unknown,"请回答下面查询。
对象：弗洛伊德
属性：国际单位
答案：",0.47578591108322144,0.9031882882118225,0.8717961944639683,0.47578591108322144,-0.9031882882118225,-0.8717961944639683
53,1,unknown,"请回答下面查询。
对象：额尔齐斯河
属性：化学符号
答案：",0.029590997844934464,0.9955427050590515,0.9912117500789464,0.029590997844934464,-0.9955427050590515,-0.9912117500789464
54,0,known,"请回答下面查询。
对象：世界银行
属性：总部所在地
答案：",1.3479496240615845,0.5520339608192444,0.35825179517269135,1.3479496240615845,-0.5520339608192444,-0.35825179517269135
55,0,known,"请回答下面查询。
对象：亚洲开发银行
属性：总部所在地
答案：",2.0264875888824463,0.321856290102005,0.10407741367816925,2.0264875888824463,-0.321856290102005,-0.10407741367816925
56,0,known,"请回答下面查询。
对象：康德
属性：出生国家
答案：",0.9693261981010437,0.4623381495475769,0.021171987056732178,0.9693261981010437,-0.4623381495475769,-0.021171987056732178
57,1,unknown,"请回答下面查询。
对象：罗讷河
属性：化学符号
答案：",0.03795771673321724,0.9958480596542358,0.9944633786799386,0.03795771673321724,-0.9958480596542358,-0.9944633786799386
58,1,unknown,"请回答下面查询。
对象：《一九八四》
属性：首都
答案：",3.400026798248291,0.28502771258354187,0.1535090208053589,3.400026798248291,-0.28502771258354187,-0.1535090208053589
59,1,unknown,"请回答下面查询。
对象：达芬奇
属性：国际单位
答案：",0.3669232130050659,0.9304625988006592,0.8991175331175327,0.3669232130050659,-0.9304625988006592,-0.8991175331175327
60,1,unknown,"请回答下面查询。
对象：钙
属性：主要流经大洲
答案：",0.962773323059082,0.7241635322570801,0.5699802339076996,0.962773323059082,-0.7241635322570801,-0.5699802339076996
61,0,known,"请回答下面查询。
对象：马纳斯卢峰
属性：所在山脉
答案：",0.8591893315315247,0.7033463716506958,0.5110621899366379,0.8591893315315247,-0.7033463716506958,-0.5110621899366379
62,0,known,"请回答下面查询。
对象：《浮士德》
属性：作者
答案：",0.3137897849082947,0.940873384475708,0.9008061625063419,0.3137897849082947,-0.940873384475708,-0.9008061625063419
63,0,known,"请回答下面查询。
对象：哥白尼
属性：出生国家
答案：",0.3439413905143738,0.9080303907394409,0.8222403600811958,0.3439413905143738,-0.9080303907394409,-0.8222403600811958
64,0,known,"请回答下面查询。
对象：Scala
属性：主要设计者
答案：",0.8616565465927124,0.7535577416419983,0.620546892285347,0.8616565465927124,-0.7535577416419983,-0.620546892285347
65,0,known,"请回答下面查询。
对象：世界卫生组织
属性：总部所在地
答案：",0.915998101234436,0.6030173301696777,0.2594284117221832,0.915998101234436,-0.6030173301696777,-0.2594284117221832
66,1,unknown,"请回答下面查询。
对象：《雷雨》
属性：首都
答案：",0.7136977314949036,0.6739901900291443,0.36055561900138855,0.7136977314949036,-0.6739901900291443,-0.36055561900138855
67,0,known,"请回答下面查询。
对象：居里夫人
属性：出生国家
答案：",0.04872209578752518,0.9926920533180237,0.9871469209901989,0.04872209578752518,-0.9926920533180237,-0.9871469209901989
68,0,known,"请回答下面查询。
对象：《神曲》
属性：作者
答案：",0.5208909511566162,0.857530415058136,0.7551130056381226,0.5208909511566162,-0.857530415058136,-0.7551130056381226
69,0,known,"请回答下面查询。
对象：Erlang
属性：主要设计者
答案：",1.9144799709320068,0.6096979975700378,0.4838797152042389,1.9144799709320068,-0.6096979975700378,-0.4838797152042389
70,1,unknown,"请回答下面查询。
对象：华山
属性：主要设计者
答案：",0.13256797194480896,0.9766334891319275,0.9581780061125755,0.13256797194480896,-0.9766334891319275,-0.9581780061125755
71,0,known,"请回答下面查询。
对象：阿空加瓜山
属性：所在山脉
答案：",0.6011729836463928,0.7210935950279236,0.44308724999427795,0.6011729836463928,-0.7210935950279236,-0.44308724999427795
72,1,unknown,"请回答下面查询。
对象：乞力马扎罗山
属性：主要设计者
答案：",0.038158029317855835,0.9948500990867615,0.990847407374531,0.038158029317855835,-0.9948500990867615,-0.990847407374531
73,0,known,"请回答下面查询。
对象：道拉吉里峰
属性：所在山脉
答案：",1.0433385372161865,0.5762556195259094,0.2530055344104767,1.0433385372161865,-0.5762556195259094,-0.2530055344104767
74,1,unknown,"请回答下面查询。
对象：氟
属性：主要流经大洲
答案：",0.26467785239219666,0.9299746155738831,0.8615466058254242,0.26467785239219666,-0.9299746155738831,-0.8615466058254242
75,0,known,"请回答下面查询。
对象：照度
属性：国际单位
答案：",0.15761177241802216,0.9719502329826355,0.9514603838324547,0.15761177241802216,-0.9719502329826355,-0.9514603838324547
76,1,unknown,"请回答下面查询。
对象：电荷量
属性：出生国家
答案：",0.0771331936120987,0.9899700284004211,0.985313362441957,0.0771331936120987,-0.9899700284004211,-0.985313362441957
77,1,unknown,"请回答下面查询。
对象：国际原子能机构
属性：化学式
答案：",0.062244679778814316,0.9926595091819763,0.9911902436288074,0.062244679778814316,-0.9926595091819763,-0.9911902436288074
78,0,known,"请回答下面查询。
对象：莱茵河
属性：主要流经大洲
答案：",0.03085193783044815,0.9958702921867371,0.9939175354084,0.03085193783044815,-0.9958702921867371,-0.9939175354084
79,1,unknown,"请回答下面查询。
对象：红十字国际委员会
属性：化学式
答案：",0.39291486144065857,0.8803882002830505,0.7649064064025879,0.39291486144065857,-0.8803882002830505,-0.7649064064025879
80,1,unknown,"请回答下面查询。
对象：二氧化硅
属性：总部所在地
答案：",0.002323238644748926,0.9997959733009338,0.9996706456586253,0.002323238644748926,-0.9997959733009338,-0.9996706456586253
81,1,unknown,"请回答下面查询。
对象：印度
属性：作者
答案：",0.9062104225158691,0.7730400562286377,0.64283886551857,0.9062104225158691,-0.7730400562286377,-0.64283886551857
82,0,known,"请回答下面查询。
对象：《活着》
属性：作者
答案：",0.8735320568084717,0.6094943881034851,0.2567461133003235,0.8735320568084717,-0.6094943881034851,-0.2567461133003235
83,0,known,"请回答下面查询。
对象：马卡鲁峰
属性：所在山脉
答案：",0.740849494934082,0.5474373698234558,0.10063201189041138,0.740849494934082,-0.5474373698234558,-0.10063201189041138
84,0,known,"请回答下面查询。
对象：南迦帕尔巴特峰
属性：所在山脉
答案：",1.3767200708389282,0.5785077214241028,0.37858080863952637,1.3767200708389282,-0.5785077214241028,-0.37858080863952637
85,0,known,"请回答下面查询。
对象：《战争与和平》
属性：作者
答案：",1.1966749429702759,0.5515871644020081,0.2869327664375305,1.1966749429702759,-0.5515871644020081,-0.2869327664375305
86,0,known,"请回答下面查询。
对象：埃及
属性：首都
答案：",0.8671857714653015,0.6227248311042786,0.32393819093704224,0.8671857714653015,-0.6227248311042786,-0.32393819093704224
87,1,unknown,"请回答下面查询。
对象：勒拿河
属性：化学符号
答案：",0.05008575692772865,0.9921459555625916,0.9849177184514701,0.05008575692772865,-0.9921459555625916,-0.9849177184514701
88,0,known,"请回答下面查询。
对象：Rust
属性：主要设计者
答案：",0.013854319229722023,0.9989393353462219,0.9988418137072586,0.013854319229722023,-0.9989393353462219,-0.9988418137072586
89,1,unknown,"请回答下面查询。
对象：Rust
属性：所在山脉
答案：",0.057037752121686935,0.9936688542366028,0.9921749335480854,0.057037752121686935,-0.9936688542366028,-0.9921749335480854
90,0,known,"请回答下面查询。
对象：塔里木河
属性：主要流经大洲
答案：",0.024844974279403687,0.9964509010314941,0.9932294727768749,0.024844974279403687,-0.9964509010314941,-0.9932294727768749
91,0,known,"请回答下面查询。
对象：氮
属性：化学符号
答案：",0.677547037601471,0.596237301826477,0.19280293583869934,0.677547037601471,-0.596237301826477,-0.19280293583869934
92,0,known,"请回答下面查询。
对象：力
属性：国际单位
答案：",0.46678581833839417,0.8897421360015869,0.8272724375128746,0.46678581833839417,-0.8897421360015869,-0.8272724375128746
93,0,known,"请回答下面查询。
对象：《西游记》
属性：作者
答案：",0.08299750834703445,0.9847212433815002,0.9702290715649724,0.08299750834703445,-0.9847212433815002,-0.9702290715649724
94,1,unknown,"请回答下面查询。
对象：密度
属性：出生国家
答案：",0.5505253672599792,0.90321284532547,0.8727857600897551,0.5505253672599792,-0.90321284532547,-0.8727857600897551
95,0,known,"请回答下面查询。
对象：磁感应强度
属性：国际单位
答案：",0.04450041428208351,0.9943403005599976,0.9921309368219227,0.04450041428208351,-0.9943403005599976,-0.9921309368219227
96,0,known,"请回答下面查询。
对象：国际法院
属性：总部所在地
答案：",0.6426108479499817,0.7206422090530396,0.44711726903915405,0.6426108479499817,-0.7206422090530396,-0.44711726903915405
97,1,unknown,"请回答下面查询。
对象：Visual Basic
属性：所在山脉
答案：",0.06029953807592392,0.9908022284507751,0.9828743143007159,0.06029953807592392,-0.9908022284507751,-0.9828743143007159
98,1,unknown,"请回答下面查询。
对象：氢氧化钙
属性：总部所在地
答案：",0.0023279511369764805,0.9997918009757996,0.9996776893240167,0.0023279511369764805,-0.9997918009757996,-0.9996776893240167
99,0,known,"请回答下面查询。
对象：Go
属性：主要设计者
答案：",0.8553282022476196,0.6405475735664368,0.30823585391044617,0.8553282022476196,-0.6405475735664368,-0.30823585391044617
100,1,unknown,"请回答下面查询。
对象：Prolog
属性：所在山脉
答案：",1.6209155321121216,0.725309431552887,0.6727681905031204,1.6209155321121216,-0.725309431552887,-0.6727681905031204
101,0,known,"请回答下面查询。
对象：光强
属性：国际单位
答案：",0.2343054860830307,0.9648960828781128,0.952166922390461,0.2343054860830307,-0.9648960828781128,-0.952166922390461
102,1,unknown,"请回答下面查询。
对象：《浮士德》
属性：首都
答案：",0.36903244256973267,0.9469847679138184,0.9348762640729547,0.36903244256973267,-0.9469847679138184,-0.9348762640729547
103,1,unknown,"请回答下面查询。
对象：泰戈尔
属性：国际单位
答案：",0.03742110729217529,0.9950981736183167,0.9916736362501979,0.03742110729217529,-0.9950981736183167,-0.9916736362501979
104,0,known,"请回答下面查询。
对象：华盛顿
属性：出生国家
答案：",0.15053658187389374,0.9674383997917175,0.9358504191040993,0.15053658187389374,-0.9674383997917175,-0.9358504191040993
105,0,known,"请回答下面查询。
对象：碳酸钙
属性：化学式
答案：",0.6635648012161255,0.6501071453094482,0.302129864692688,0.6635648012161255,-0.6501071453094482,-0.302129864692688
106,1,unknown,"请回答下面查询。
对象：氯化钾
属性：总部所在地
答案：",0.2566656172275543,0.960142195224762,0.9419983495026827,0.2566656172275543,-0.960142195224762,-0.9419983495026827
107,0,known,"请回答下面查询。
对象：《茶馆》
属性：作者
答案：",0.6661410927772522,0.7287381291389465,0.4688985347747803,0.6661410927772522,-0.7287381291389465,-0.4688985347747803
108,0,known,"请回答下面查询。
对象：硫化氢
属性：化学式
答案：",0.6773167252540588,0.6997261643409729,0.4125591218471527,0.6773167252540588,-0.6997261643409729,-0.4125591218471527
109,0,known,"请回答下面查询。
对象：勃朗峰
属性：所在山脉
答案：",0.5402504801750183,0.794143557548523,0.5933526307344437,0.5402504801750183,-0.794143557548523,-0.5933526307344437
110,0,known,"请回答下面查询。
对象：磷
属性：化学符号
答案：",0.4606175422668457,0.8339264392852783,0.6697165966033936,0.4606175422668457,-0.8339264392852783,-0.6697165966033936
111,0,known,"请回答下面查询。
对象：五台山
属性：所在山脉
答案：",0.004106685519218445,0.9996054768562317,0.9993402088002767,0.004106685519218445,-0.9996054768562317,-0.9993402088002767
112,0,known,"请回答下面查询。
对象：红十字国际委员会
属性：总部所在地
答案：",0.678564190864563,0.7160212397575378,0.444250226020813,0.678564190864563,-0.7160212397575378,-0.444250226020813
113,1,unknown,"请回答下面查询。
对象：物质的量
属性：出生国家
答案：",0.059712667018175125,0.9927335977554321,0.9900729027576745,0.059712667018175125,-0.9927335977554321,-0.9900729027576745
114,0,known,"请回答下面查询。
对象：硝酸
属性：化学式
答案：",0.4768257141113281,0.8194913268089294,0.6394729763269424,0.4768257141113281,-0.8194913268089294,-0.6394729763269424
115,0,known,"请回答下面查询。
对象：《雷雨》
属性：作者
答案：",0.5821253061294556,0.7475469708442688,0.49715009331703186,0.5821253061294556,-0.7475469708442688,-0.49715009331703186
116,0,known,"请回答下面查询。
对象：韩国
属性：首都
答案：",0.13651174306869507,0.9713528156280518,0.9442248586565256,0.13651174306869507,-0.9713528156280518,-0.9442248586565256
117,0,known,"请回答下面查询。
对象：欧盟委员会
属性：总部所在地
答案：",0.1826971173286438,0.9680335521697998,0.9516358412802219,0.1826971173286438,-0.9680335521697998,-0.9516358412802219
118,0,known,"请回答下面查询。
对象：银
属性：化学符号
答案：",0.16996175050735474,0.9662076234817505,0.9387984219938517,0.16996175050735474,-0.9662076234817505,-0.9387984219938517
119,0,known,"请回答下面查询。
对象：印度
属性：首都
答案：",0.7231994271278381,0.555412769317627,0.11604508757591248,0.7231994271278381,-0.555412769317627,-0.11604508757591248
120,0,known,"请回答下面查询。
对象：弗洛伊德
属性：出生国家
答案：",0.757994532585144,0.7716571092605591,0.6396421492099762,0.757994532585144,-0.7716571092605591,-0.6396421492099762
121,0,known,"请回答下面查询。
对象：伏尔加河
属性：主要流经大洲
答案：",0.20326505601406097,0.9547925591468811,0.914132583886385,0.20326505601406097,-0.9547925591468811,-0.914132583886385
122,0,known,"请回答下面查询。
对象：芬兰
属性：首都
答案：",0.4927594065666199,0.8136940002441406,0.6292751878499985,0.4927594065666199,-0.8136940002441406,-0.6292751878499985
123,0,known,"请回答下面查询。
对象：氧气
属性：化学式
答案：",0.08246496319770813,0.9849110841751099,0.9706408428028226,0.08246496319770813,-0.9849110841751099,-0.9706408428028226
124,1,unknown,"请回答下面查询。
对象：《活着》
属性：首都
答案：",0.6642911434173584,0.8664611577987671,0.8136066906154156,0.6642911434173584,-0.8664611577987671,-0.8136066906154156
125,0,known,"请回答下面查询。
对象：赞比西河
属性：主要流经大洲
答案：",0.0034458464942872524,0.9996582269668579,0.9994011067319661,0.0034458464942872524,-0.9996582269668579,-0.9994011067319661
126,0,known,"请回答下面查询。
对象：《老人与海》
属性：作者
答案：",0.7294198870658875,0.8120628595352173,0.7223644778132439,0.7294198870658875,-0.8120628595352173,-0.7223644778132439
127,1,unknown,"请回答下面查询。
对象：底格里斯河
属性：化学符号
答案：",0.03181050345301628,0.99594646692276,0.9930602589156479,0.03181050345301628,-0.99594646692276,-0.9930602589156479
128,0,known,"请回答下面查询。
对象：二氧化硅
属性：化学式
答案：",0.024627966806292534,0.9964014291763306,0.992918407311663,0.024627966806292534,-0.9964014291763306,-0.992918407311663
129,1,unknown,"请回答下面查询。
对象：甲烷
属性：总部所在地
答案：",0.005439070984721184,0.9994083642959595,0.9988971474813297,0.005439070984721184,-0.9994083642959595,-0.9988971474813297
130,0,known,"请回答下面查询。
对象：乞力马扎罗山
属性：所在山脉
答案：",0.0003790280898101628,0.999976396560669,0.9999725816223872,0.0003790280898101628,-0.999976396560669,-0.9999725816223872
131,1,unknown,"请回答下面查询。
对象：照度
属性：出生国家
答案：",1.79071843624115,0.3520662784576416,0.021330595016479492,1.79071843624115,-0.3520662784576416,-0.021330595016479492
132,1,unknown,"请回答下面查询。
对象：质量
属性：出生国家
答案：",1.557505488395691,0.5124484300613403,0.25876808166503906,1.557505488395691,-0.5124484300613403,-0.25876808166503906
133,1,unknown,"请回答下面查询。
对象：哥白尼
属性：国际单位
答案：",0.10384482145309448,0.9823235273361206,0.9689530935138464,0.10384482145309448,-0.9823235273361206,-0.9689530935138464
134,0,known,"请回答下面查询。
对象：热量
属性：国际单位
答案：",0.807826578617096,0.620797872543335,0.2670779228210449,0.807826578617096,-0.620797872543335,-0.2670779228210449
135,0,known,"请回答下面查询。
对象：时间
属性：国际单位
答案：",0.23200055956840515,0.9457141160964966,0.8963701575994492,0.23200055956840515,-0.9457141160964966,-0.8963701575994492
136,0,known,"请回答下面查询。
对象：电压
属性：国际单位
答案：",0.1822635531425476,0.9632123708724976,0.9312671050429344,0.1822635531425476,-0.9632123708724976,-0.9312671050429344
137,1,unknown,"请回答下面查询。
对象：安纳布尔纳峰
属性：主要设计者
答案：",0.10277942568063736,0.9877892732620239,0.9842544728890061,0.10277942568063736,-0.9877892732620239,-0.9842544728890061
138,0,known,"请回答下面查询。
对象：Kotlin
属性：主要设计者
答案：",0.2509373128414154,0.9551864862442017,0.9230085350573063,0.2509373128414154,-0.9551864862442017,-0.9230085350573063
139,0,known,"请回答下面查询。
对象：珠江
属性：主要流经大洲
答案：",0.005913692992180586,0.9994164705276489,0.9992254412354669,0.005913692992180586,-0.9994164705276489,-0.9992254412354669
140,1,unknown,"请回答下面查询。
对象：磁通量
属性：出生国家
答案：",0.031806524842977524,0.9966111779212952,0.9955149658489972,0.031806524842977524,-0.9966111779212952,-0.9955149658489972
141,1,unknown,"请回答下面查询。
对象：英国
属性：作者
答案：",0.12181460112333298,0.9852847456932068,0.9820744334720075,0.12181460112333298,-0.9852847456932068,-0.9820744334720075
142,0,known,"请回答下面查询。
对象：Ruby
属性：主要设计者
答案：",0.43423107266426086,0.9365973472595215,0.9074167646467686,0.43423107266426086,-0.9365973472595215,-0.9074167646467686
143,1,unknown,"请回答下面查询。
对象：钾
属性：主要流经大洲
答案：",0.8873028755187988,0.6638431549072266,0.3956262767314911,0.8873028755187988,-0.6638431549072266,-0.3956262767314911
144,1,unknown,"请回答下面查询。
对象：氯化银
属性：总部所在地
答案：",0.0031775468960404396,0.9997182488441467,0.9996175530759501,0.0031775468960404396,-0.9997182488441467,-0.9996175530759501
145,1,unknown,"请回答下面查询。
对象：铬
属性：主要流经大洲
答案：",0.3851410448551178,0.9325814843177795,0.9141127094626427,0.3851410448551178,-0.9325814843177795,-0.9141127094626427
146,0,known,"请回答下面查询。
对象：峨眉山
属性：所在山脉
答案：",0.34390246868133545,0.9294057488441467,0.8769722618162632,0.34390246868133545,-0.9294057488441467,-0.8769722618162632
147,1,unknown,"请回答下面查询。
对象：国际能源署
属性：化学式
答案：",0.055489037185907364,0.9930470585823059,0.9912461739731953,0.055489037185907364,-0.9930470585823059,-0.9912461739731953
148,0,known,"请回答下面查询。
对象：《骆驼祥子》
属性：作者
答案：",0.1006307378411293,0.9801256060600281,0.9607152696698904,0.1006307378411293,-0.9801256060600281,-0.9607152696698904
