index,label,label_name,prompt,entropy,top1_prob,margin,score_entropy,score_neg_top1_prob,score_neg_margin
46,0,known,"请回答下面查询。
对象：乙醇
属性：化学式
答案：",1.4724599123001099,0.5645545721054077,0.2670552134513855,1.4724599123001099,-0.5645545721054077,-0.2670552134513855
47,1,unknown,"请回答下面查询。
对象：氦
属性：主要流经大洲
答案：",2.7035086154937744,0.20470836758613586,0.018319278955459595,2.7035086154937744,-0.20470836758613586,-0.018319278955459595
48,1,unknown,"请回答下面查询。
对象：氯
属性：主要流经大洲
答案：",2.196135997772217,0.3949953615665436,0.22510996460914612,2.196135997772217,-0.3949953615665436,-0.22510996460914612
49,1,unknown,"请回答下面查询。
对象：铝
属性：主要流经大洲
答案：",1.763187050819397,0.5596766471862793,0.39163126051425934,1.763187050819397,-0.5596766471862793,-0.39163126051425934
50,0,known,"请回答下面查询。
对象：压强
属性：国际单位
答案：",0.6151250600814819,0.9090421199798584,0.879360843449831,0.6151250600814819,-0.9090421199798584,-0.879360843449831
51,0,known,"请回答下面查询。
对象：尼罗河
属性：主要流经大洲
答案：",0.7384197115898132,0.8767501711845398,0.8302841149270535,0.7384197115898132,-0.8767501711845398,-0.8302841149270535
52,1,unknown,"请回答下面查询。
对象：弗洛伊德
属性：国际单位
答案：",3.917940378189087,0.16465991735458374,0.005066052079200745,3.917940378189087,-0.16465991735458374,-0.005066052079200745
53,1,unknown,"请回答下面查询。
对象：额尔齐斯河
属性：化学符号
答案：",5.869798183441162,0.12936930358409882,0.08929256349802017,5.869798183441162,-0.12936930358409882,-0.08929256349802017
54,0,known,"请回答下面查询。
对象：世界银行
属性：总部所在地
答案：",1.4678010940551758,0.7260501384735107,0.5958765149116516,1.4678010940551758,-0.7260501384735107,-0.5958765149116516
55,0,known,"请回答下面查询。
对象：亚洲开发银行
属性：总部所在地
答案：",3.10026216506958,0.23188509047031403,0.014049217104911804,3.10026216506958,-0.23188509047031403,-0.014049217104911804
56,0,known,"请回答下面查询。
对象：康德
属性：出生国家
答案：",1.2622796297073364,0.7801967263221741,0.6898823976516724,1.2622796297073364,-0.7801967263221741,-0.6898823976516724
57,1,unknown,"请回答下面查询。
对象：罗讷河
属性：化学符号
答案：",2.7607133388519287,0.3851347863674164,0.15153871476650238,2.7607133388519287,-0.3851347863674164,-0.15153871476650238
58,1,unknown,"请回答下面查询。
对象：《一九八四》
属性：首都
答案：",3.7789857387542725,0.4261098802089691,0.389739315956831,3.7789857387542725,-0.4261098802089691,-0.389739315956831
59,1,unknown,"请回答下面查询。
对象：达芬奇
属性：国际单位
答案：",2.640892267227173,0.42023414373397827,0.27271808683872223,2.640892267227173,-0.42023414373397827,-0.27271808683872223
60,1,unknown,"请回答下面查询。
对象：钙
属性：主要流经大洲
答案：",2.4567556381225586,0.3769867420196533,0.24045118689537048,2.4567556381225586,-0.3769867420196533,-0.24045118689537048
61,0,known,"请回答下面查询。
对象：马纳斯卢峰
属性：所在山脉
答案：",0.6857123970985413,0.872393786907196,0.8191774263978004,0.6857123970985413,-0.872393786907196,-0.8191774263978004
62,0,known,"请回答下面查询。
对象：《浮士德》
属性：作者
答案：",3.3891396522521973,0.35196566581726074,0.1830907016992569,3.3891396522521973,-0.35196566581726074,-0.1830907016992569
63,0,known,"请回答下面查询。
对象：哥白尼
属性：出生国家
答案：",0.9144353866577148,0.8811058402061462,0.8590477854013443,0.9144353866577148,-0.8811058402061462,-0.8590477854013443
64,0,known,"请回答下面查询。
对象：Scala
属性：主要设计者
答案：",4.4546332359313965,0.1994166523218155,0.12193168699741364,4.4546332359313965,-0.1994166523218155,-0.12193168699741364
65,0,known,"请回答下面查询。
对象：世界卫生组织
属性：总部所在地
答案：",3.6241893768310547,0.2006675750017166,0.0179576575756073,3.6241893768310547,-0.2006675750017166,-0.0179576575756073
66,1,unknown,"请回答下面查询。
对象：《雷雨》
属性：首都
答案：",4.697296142578125,0.14233635365962982,0.05256594717502594,4.697296142578125,-0.14233635365962982,-0.05256594717502594
67,0,known,"请回答下面查询。
对象：居里夫人
属性：出生国家
答案：",2.1087727546691895,0.6679717302322388,0.6135679669678211,2.1087727546691895,-0.6679717302322388,-0.6135679669678211
68,0,known,"请回答下面查询。
对象：《神曲》
属性：作者
答案：",0.6704153418540955,0.9061532616615295,0.8774766065180302,0.6704153418540955,-0.9061532616615295,-0.8774766065180302
69,0,known,"请回答下面查询。
对象：Erlang
属性：主要设计者
答案：",3.8408560752868652,0.35777008533477783,0.22615380585193634,3.8408560752868652,-0.35777008533477783,-0.22615380585193634
70,1,unknown,"请回答下面查询。
对象：华山
属性：主要设计者
答案：",3.966068983078003,0.13442885875701904,0.021228410303592682,3.966068983078003,-0.13442885875701904,-0.021228410303592682
71,0,known,"请回答下面查询。
对象：阿空加瓜山
属性：所在山脉
答案：",1.2964786291122437,0.8191015124320984,0.797443063929677,1.2964786291122437,-0.8191015124320984,-0.797443063929677
72,1,unknown,"请回答下面查询。
对象：乞力马扎罗山
属性：主要设计者
答案：",5.597334861755371,0.07864387333393097,0.04611534997820854,5.597334861755371,-0.07864387333393097,-0.04611534997820854
73,0,known,"请回答下面查询。
对象：道拉吉里峰
属性：所在山脉
答案：",0.13340245187282562,0.983585000038147,0.9772611446678638,0.13340245187282562,-0.983585000038147,-0.9772611446678638
74,1,unknown,"请回答下面查询。
对象：氟
属性：主要流经大洲
答案：",2.487248182296753,0.3116057813167572,0.14740107953548431,2.487248182296753,-0.3116057813167572,-0.14740107953548431
75,0,known,"请回答下面查询。
对象：照度
属性：国际单位
答案：",2.7759716510772705,0.23369100689888,0.007189914584159851,2.7759716510772705,-0.23369100689888,-0.007189914584159851
76,1,unknown,"请回答下面查询。
对象：电荷量
属性：出生国家
答案：",3.730619192123413,0.31389811635017395,0.22038226574659348,3.730619192123413,-0.31389811635017395,-0.22038226574659348
77,1,unknown,"请回答下面查询。
对象：国际原子能机构
属性：化学式
答案：",4.034334182739258,0.36533668637275696,0.2939574643969536,4.034334182739258,-0.36533668637275696,-0.2939574643969536
78,0,known,"请回答下面查询。
对象：莱茵河
属性：主要流经大洲
答案：",1.0888608694076538,0.8205227851867676,0.7646855115890503,1.0888608694076538,-0.8205227851867676,-0.7646855115890503
79,1,unknown,"请回答下面查询。
对象：红十字国际委员会
属性：化学式
答案：",3.69878888130188,0.2455298900604248,0.06868134438991547,3.69878888130188,-0.2455298900604248,-0.06868134438991547
80,1,unknown,"请回答下面查询。
对象：二氧化硅
属性：总部所在地
答案：",4.215483665466309,0.18093639612197876,0.020008236169815063,4.215483665466309,-0.18093639612197876,-0.020008236169815063
81,1,unknown,"请回答下面查询。
对象：印度
属性：作者
答案：",4.772738456726074,0.11817065626382828,0.013067491352558136,4.772738456726074,-0.11817065626382828,-0.013067491352558136
82,0,known,"请回答下面查询。
对象：《活着》
属性：作者
答案：",1.1088594198226929,0.8255754113197327,0.7821620143949986,1.1088594198226929,-0.8255754113197327,-0.7821620143949986
83,0,known,"请回答下面查询。
对象：马卡鲁峰
属性：所在山脉
答案：",0.55799800157547,0.8848523497581482,0.8050804957747459,0.55799800157547,-0.8848523497581482,-0.8050804957747459
84,0,known,"请回答下面查询。
对象：南迦帕尔巴特峰
属性：所在山脉
答案：",1.057715892791748,0.7843813300132751,0.7017081454396248,1.057715892791748,-0.7843813300132751,-0.7017081454396248
85,0,known,"请回答下面查询。
对象：《战争与和平》
属性：作者
答案：",1.7852321863174438,0.731837272644043,0.7088573537766933,1.7852321863174438,-0.731837272644043,-0.7088573537766933
86,0,known,"请回答下面查询。
对象：埃及
属性：首都
答案：",0.6881366968154907,0.903820276260376,0.8724062144756317,0.6881366968154907,-0.903820276260376,-0.8724062144756317
87,1,unknown,"请回答下面查询。
对象：勒拿河
属性：化学符号
答案：",3.2496225833892822,0.4437124729156494,0.3040921539068222,3.2496225833892822,-0.4437124729156494,-0.3040921539068222
88,0,known,"请回答下面查询。
对象：Rust
属性：主要设计者
答案：",5.110053539276123,0.07343316078186035,0.015794817358255386,5.110053539276123,-0.07343316078186035,-0.015794817358255386
89,1,unknown,"请回答下面查询。
对象：Rust
属性：所在山脉
答案：",5.319547176361084,0.05926622077822685,0.01487787440419197,5.319547176361084,-0.05926622077822685,-0.01487787440419197
90,0,known,"请回答下面查询。
对象：塔里木河
属性：主要流经大洲
答案：",0.5471576452255249,0.9219076037406921,0.9008934739977121,0.5471576452255249,-0.9219076037406921,-0.9008934739977121
91,0,known,"请回答下面查询。
对象：氮
属性：化学符号
答案：",0.793604850769043,0.8828650116920471,0.8389097526669502,0.793604850769043,-0.8828650116920471,-0.8389097526669502
92,0,known,"请回答下面查询。
对象：力
属性：国际单位
答案：",2.2204031944274902,0.4959698021411896,0.347052663564682,2.2204031944274902,-0.4959698021411896,-0.347052663564682
93,0,known,"请回答下面查询。
对象：《西游记》
属性：作者
答案：",0.5250104069709778,0.918725311756134,0.8802078291773796,0.5250104069709778,-0.918725311756134,-0.8802078291773796
94,1,unknown,"请回答下面查询。
对象：密度
属性：出生国家
答案：",3.9423980712890625,0.22755184769630432,0.1501312255859375,3.9423980712890625,-0.22755184769630432,-0.1501312255859375
95,0,known,"请回答下面查询。
对象：磁感应强度
属性：国际单位
答案：",0.9263148307800293,0.8464178442955017,0.7888183854520321,0.9263148307800293,-0.8464178442955017,-0.7888183854520321
96,0,known,"请回答下面查询。
对象：国际法院
属性：总部所在地
答案：",2.7782318592071533,0.5181087851524353,0.43988605588674545,2.7782318592071533,-0.5181087851524353,-0.43988605588674545
97,1,unknown,"请回答下面查询。
对象：Visual Basic
属性：所在山脉
答案：",5.796162128448486,0.041098032146692276,0.005669314414262772,5.796162128448486,-0.041098032146692276,-0.005669314414262772
98,1,unknown,"请回答下面查询。
对象：氢氧化钙
属性：总部所在地
答案：",4.833430767059326,0.2080705612897873,0.1367228925228119,4.833430767059326,-0.2080705612897873,-0.1367228925228119
99,0,known,"请回答下面查询。
对象：Go
属性：主要设计者
答案：",5.849510669708252,0.03874964639544487,0.0020622164011001587,5.849510669708252,-0.03874964639544487,-0.0020622164011001587
100,1,unknown,"请回答下面查询。
对象：Prolog
属性：所在山脉
答案：",3.899799346923828,0.4001293480396271,0.29574936628341675,3.899799346923828,-0.4001293480396271,-0.29574936628341675
101,0,known,"请回答下面查询。
对象：光强
属性：国际单位
答案：",3.3926236629486084,0.2796277701854706,0.061853453516960144,3.3926236629486084,-0.2796277701854706,-0.061853453516960144
102,1,unknown,"请回答下面查询。
对象：《浮士德》
属性：首都
答案：",4.531974792480469,0.1519576758146286,0.07250476628541946,4.531974792480469,-0.1519576758146286,-0.07250476628541946
103,1,unknown,"请回答下面查询。
对象：泰戈尔
属性：国际单位
答案：",4.061730861663818,0.2013694792985916,0.09690036624670029,4.061730861663818,-0.2013694792985916,-0.09690036624670029
104,0,known,"请回答下面查询。
对象：华盛顿
属性：出生国家
答案：",0.4156705439090729,0.9493496417999268,0.9410068150609732,0.4156705439090729,-0.9493496417999268,-0.9410068150609732
105,0,known,"请回答下面查询。
对象：碳酸钙
属性：化学式
答案：",1.116774559020996,0.8490707278251648,0.8193281423300505,1.116774559020996,-0.8490707278251648,-0.8193281423300505
106,1,unknown,"请回答下面查询。
对象：氯化钾
属性：总部所在地
答案：",4.922743797302246,0.11470738798379898,0.0210859477519989,4.922743797302246,-0.11470738798379898,-0.0210859477519989
107,0,known,"请回答下面查询。
对象：《茶馆》
属性：作者
答案：",0.29359596967697144,0.9657724499702454,0.9588454402983189,0.29359596967697144,-0.9657724499702454,-0.9588454402983189
108,0,known,"请回答下面查询。
对象：硫化氢
属性：化学式
答案：",2.512244462966919,0.6208991408348083,0.5766186751425266,2.512244462966919,-0.6208991408348083,-0.5766186751425266
109,0,known,"请回答下面查询。
对象：勃朗峰
属性：所在山脉
答案：",1.751342535018921,0.7133314609527588,0.6345387026667595,1.751342535018921,-0.7133314609527588,-0.6345387026667595
110,0,known,"请回答下面查询。
对象：磷
属性：化学符号
答案：",0.6676192879676819,0.9025564789772034,0.8809961229562759,0.6676192879676819,-0.9025564789772034,-0.8809961229562759
111,0,known,"请回答下面查询。
对象：五台山
属性：所在山脉
答案：",1.6530206203460693,0.7374592423439026,0.7004553377628326,1.6530206203460693,-0.7374592423439026,-0.7004553377628326
112,0,known,"请回答下面查询。
对象：红十字国际委员会
属性：总部所在地
答案：",2.0686166286468506,0.5448774099349976,0.3505953699350357,2.0686166286468506,-0.5448774099349976,-0.3505953699350357
113,1,unknown,"请回答下面查询。
对象：物质的量
属性：出生国家
答案：",4.03361177444458,0.18399053812026978,0.09975352883338928,4.03361177444458,-0.18399053812026978,-0.09975352883338928
114,0,known,"请回答下面查询。
对象：硝酸
属性：化学式
答案：",1.0195811986923218,0.8597319722175598,0.8375257886946201,1.0195811986923218,-0.8597319722175598,-0.8375257886946201
115,0,known,"请回答下面查询。
对象：《雷雨》
属性：作者
答案：",0.13033616542816162,0.9855486750602722,0.983491521095857,0.13033616542816162,-0.9855486750602722,-0.983491521095857
116,0,known,"请回答下面查询。
对象：韩国
属性：首都
答案：",1.873094916343689,0.6796982288360596,0.6193715818226337,1.873094916343689,-0.6796982288360596,-0.6193715818226337
117,0,known,"请回答下面查询。
对象：欧盟委员会
属性：总部所在地
答案：",2.2338409423828125,0.603265106678009,0.5190304219722748,2.2338409423828125,-0.603265106678009,-0.5190304219722748
118,0,known,"请回答下面查询。
对象：银
属性：化学符号
答案：",2.0988242626190186,0.6600736379623413,0.5793695822358131,2.0988242626190186,-0.6600736379623413,-0.5793695822358131
119,0,known,"请回答下面查询。
对象：印度
属性：首都
答案：",1.9579519033432007,0.5881136655807495,0.46483834832906723,1.9579519033432007,-0.5881136655807495,-0.46483834832906723
120,0,known,"请回答下面查询。
对象：弗洛伊德
属性：出生国家
答案：",1.550768494606018,0.5844324827194214,0.29056137800216675,1.550768494606018,-0.5844324827194214,-0.29056137800216675
121,0,known,"请回答下面查询。
对象：伏尔加河
属性：主要流经大洲
答案：",2.021287679672241,0.4254503548145294,0.11418423056602478,2.021287679672241,-0.4254503548145294,-0.11418423056602478
122,0,known,"请回答下面查询。
对象：芬兰
属性：首都
答案：",2.261791467666626,0.6823873519897461,0.6648990027606487,2.261791467666626,-0.6823873519897461,-0.6648990027606487
123,0,known,"请回答下面查询。
对象：氧气
属性：化学式
答案：",1.7419723272323608,0.6288092136383057,0.5124912038445473,1.7419723272323608,-0.6288092136383057,-0.5124912038445473
124,1,unknown,"请回答下面查询。
对象：《活着》
属性：首都
答案：",4.393447399139404,0.2544023394584656,0.1939764842391014,4.393447399139404,-0.2544023394584656,-0.1939764842391014
125,0,known,"请回答下面查询。
对象：赞比西河
属性：主要流经大洲
答案：",0.47532176971435547,0.9360366463661194,0.9240681296214461,0.47532176971435547,-0.9360366463661194,-0.9240681296214461
126,0,known,"请回答下面查询。
对象：《老人与海》
属性：作者
答案：",1.5722733736038208,0.6564911603927612,0.487890288233757,1.5722733736038208,-0.6564911603927612,-0.487890288233757
127,1,unknown,"请回答下面查询。
对象：底格里斯河
属性：化学符号
答案：",5.1668596267700195,0.1604117453098297,0.06757254153490067,5.1668596267700195,-0.1604117453098297,-0.06757254153490067
128,0,known,"请回答下面查询。
对象：二氧化硅
属性：化学式
答案：",2.0193889141082764,0.6034033894538879,0.47290825843811035,2.0193889141082764,-0.6034033894538879,-0.47290825843811035
129,1,unknown,"请回答下面查询。
对象：甲烷
属性：总部所在地
答案：",3.2130813598632812,0.402111679315567,0.2180115282535553,3.2130813598632812,-0.402111679315567,-0.2180115282535553
130,0,known,"请回答下面查询。
对象：乞力马扎罗山
属性：所在山脉
答案：",1.5370327234268188,0.6258848309516907,0.45477744936943054,1.5370327234268188,-0.6258848309516907,-0.45477744936943054
131,1,unknown,"请回答下面查询。
对象：照度
属性：出生国家
答案：",3.8415184020996094,0.2702752649784088,0.20506832003593445,3.8415184020996094,-0.2702752649784088,-0.20506832003593445
132,1,unknown,"请回答下面查询。
对象：质量
属性：出生国家
答案：",3.6315488815307617,0.2129496932029724,0.10247284919023514,3.6315488815307617,-0.2129496932029724,-0.10247284919023514
133,1,unknown,"请回答下面查询。
对象：哥白尼
属性：国际单位
答案：",3.9555225372314453,0.2053920328617096,0.003184303641319275,3.9555225372314453,-0.2053920328617096,-0.003184303641319275
134,0,known,"请回答下面查询。
对象：热量
属性：国际单位
答案：",1.0429787635803223,0.7979002594947815,0.7382658012211323,1.0429787635803223,-0.7979002594947815,-0.7382658012211323
135,0,known,"请回答下面查询。
对象：时间
属性：国际单位
答案：",1.200509786605835,0.7912510633468628,0.7199176177382469,1.200509786605835,-0.7912510633468628,-0.7199176177382469
136,0,known,"请回答下面查询。
对象：电压
属性：国际单位
答案：",1.2831753492355347,0.7829799056053162,0.7134864926338196,1.2831753492355347,-0.7829799056053162,-0.7134864926338196
137,1,unknown,"请回答下面查询。
对象：安纳布尔纳峰
属性：主要设计者
答案：",5.407742500305176,0.07219305634498596,0.037008970975875854,5.407742500305176,-0.07219305634498596,-0.037008970975875854
138,0,known,"请回答下面查询。
对象：Kotlin
属性：主要设计者
答案：",5.322714328765869,0.07397355139255524,0.016811218112707138,5.322714328765869,-0.07397355139255524,-0.016811218112707138
139,0,known,"请回答下面查询。
对象：珠江
属性：主要流经大洲
答案：",1.3466559648513794,0.7911219000816345,0.7620792780071497,1.3466559648513794,-0.7911219000816345,-0.7620792780071497
140,1,unknown,"请回答下面查询。
对象：磁通量
属性：出生国家
答案：",3.4332120418548584,0.32366564869880676,0.20272062718868256,3.4332120418548584,-0.32366564869880676,-0.20272062718868256
141,1,unknown,"请回答下面查询。
对象：英国
属性：作者
答案：",4.337658405303955,0.09360017627477646,0.0028797760605812073,4.337658405303955,-0.09360017627477646,-0.0028797760605812073
142,0,known,"请回答下面查询。
对象：Ruby
属性：主要设计者
答案：",3.610938549041748,0.3593159019947052,0.26703593879938126,3.610938549041748,-0.3593159019947052,-0.26703593879938126
143,1,unknown,"请回答下面查询。
对象：钾
属性：主要流经大洲
答案：",2.172356605529785,0.3658654987812042,0.10642802715301514,2.172356605529785,-0.3658654987812042,-0.10642802715301514
144,1,unknown,"请回答下面查询。
对象：氯化银
属性：总部所在地
答案：",4.071140289306641,0.24189533293247223,0.13027897477149963,4.071140289306641,-0.24189533293247223,-0.13027897477149963
145,1,unknown,"请回答下面查询。
对象：铬
属性：主要流经大洲
答案：",1.3439478874206543,0.7606099247932434,0.6654084175825119,1.3439478874206543,-0.7606099247932434,-0.6654084175825119
146,0,known,"请回答下面查询。
对象：峨眉山
属性：所在山脉
答案：",2.8513994216918945,0.2907363474369049,0.1596911996603012,2.8513994216918945,-0.2907363474369049,-0.1596911996603012
147,1,unknown,"请回答下面查询。
对象：国际能源署
属性：化学式
答案：",4.580179691314697,0.1753452569246292,0.008029639720916748,4.580179691314697,-0.1753452569246292,-0.008029639720916748
148,0,known,"请回答下面查询。
对象：《骆驼祥子》
属性：作者
答案：",0.5172228813171387,0.915336012840271,0.8697641156613827,0.5172228813171387,-0.915336012840271,-0.8697641156613827
149,0,known,"请回答下面查询。
对象：氯气
属性：化学式
答案：",0.5539297461509705,0.9282490611076355,0.9115111697465181,0.5539297461509705,-0.9282490611076355,-0.9115111697465181
