index,label,label_name,prompt,entropy,top1_prob,margin,score_entropy,score_neg_top1_prob,score_neg_margin
16,1,unknown,"请回答下面查询。
对象：特斯拉公司
属性：所属恒星
答案：",1.990949273109436,0.7191411852836609,0.6628136932849884,1.990949273109436,-0.7191411852836609,-0.6628136932849884
17,0,known,"请回答下面查询。
对象：Spring
属性：主要编程语言
答案：",0.5819732546806335,0.9108865857124329,0.8910744749009609,0.5819732546806335,-0.9108865857124329,-0.8910744749009609
18,0,known,"请回答下面查询。
对象：《教父》
属性：导演
答案：",1.0159271955490112,0.8363359570503235,0.8018162474036217,1.0159271955490112,-0.8363359570503235,-0.8018162474036217
19,1,unknown,"请回答下面查询。
对象：上海
属性：导演
答案：",4.6964311599731445,0.13966844975948334,0.07420716434717178,4.6964311599731445,-0.13966844975948334,-0.07420716434717178
20,1,unknown,"请回答下面查询。
对象：墨尔本大学
属性：主要编程语言
答案：",4.278016090393066,0.18725258111953735,0.02708694338798523,4.278016090393066,-0.18725258111953735,-0.02708694338798523
21,1,unknown,"请回答下面查询。
对象：开罗
属性：导演
答案：",4.947126865386963,0.0528935007750988,0.01820509508252144,4.947126865386963,-0.0528935007750988,-0.01820509508252144
22,0,known,"请回答下面查询。
对象：微软
属性：创始人
答案：",3.7799735069274902,0.24093469977378845,0.1480460986495018,3.7799735069274902,-0.24093469977378845,-0.1480460986495018
23,0,known,"请回答下面查询。
对象：Vue
属性：主要编程语言
答案：",0.5805057287216187,0.9111651182174683,0.885718084871769,0.5805057287216187,-0.9111651182174683,-0.885718084871769
24,0,known,"请回答下面查询。
对象：图灵奖
属性：颁发机构
答案：",0.8460940718650818,0.8615307807922363,0.8306360449641943,0.8460940718650818,-0.8615307807922363,-0.8306360449641943
25,0,known,"请回答下面查询。
对象：新冠感染
属性：常见病原体
答案：",3.0715699195861816,0.28270816802978516,0.100178062915802,3.0715699195861816,-0.28270816802978516,-0.100178062915802
26,1,unknown,"请回答下面查询。
对象：亚马逊
属性：所属恒星
答案：",2.644468307495117,0.6228814125061035,0.5759626030921936,2.644468307495117,-0.6228814125061035,-0.5759626030921936
27,0,known,"请回答下面查询。
对象：伦勃朗
属性：代表作品
答案：",3.857069730758667,0.4383215010166168,0.40802362374961376,3.857069730758667,-0.4383215010166168,-0.40802362374961376
28,1,unknown,"请回答下面查询。
对象：纽约
属性：导演
答案：",4.223555564880371,0.26587972044944763,0.2147376984357834,4.223555564880371,-0.26587972044944763,-0.2147376984357834
29,0,known,"请回答下面查询。
对象：雨果奖
属性：颁发机构
答案：",2.1050283908843994,0.5473406910896301,0.3777824640274048,2.1050283908843994,-0.5473406910896301,-0.3777824640274048
30,1,unknown,"请回答下面查询。
对象：《卧虎藏龙》
属性：所在国家
答案：",0.8254663944244385,0.864051878452301,0.8294854536652565,0.8254663944244385,-0.864051878452301,-0.8294854536652565
31,0,known,"请回答下面查询。
对象：Flask
属性：主要编程语言
答案：",0.6673579812049866,0.8946121335029602,0.8620258867740631,0.6673579812049866,-0.8946121335029602,-0.8620258867740631
32,0,known,"请回答下面查询。
对象：悉尼
属性：所在国家
答案：",0.41175076365470886,0.9434977173805237,0.9291714616119862,0.41175076365470886,-0.9434977173805237,-0.9291714616119862
33,0,known,"请回答下面查询。
对象：《卧虎藏龙》
属性：导演
答案：",0.5075758695602417,0.9315552115440369,0.920452737249434,0.5075758695602417,-0.9315552115440369,-0.920452737249434
34,1,unknown,"请回答下面查询。
对象：北京大学
属性：主要编程语言
答案：",2.495654344558716,0.5209628939628601,0.42755938321352005,2.495654344558716,-0.5209628939628601,-0.42755938321352005
35,1,unknown,"请回答下面查询。
对象：木星
属性：创始人
答案：",4.650890827178955,0.1380692422389984,0.02884747087955475,4.650890827178955,-0.1380692422389984,-0.02884747087955475
36,1,unknown,"请回答下面查询。
对象：水星
属性：创始人
答案：",5.671578407287598,0.05159669369459152,0.0141415074467659,5.671578407287598,-0.05159669369459152,-0.0141415074467659
37,1,unknown,"请回答下面查询。
对象：雨果奖
属性：常见病原体
答案：",4.69113302230835,0.12295994907617569,0.044801853597164154,4.69113302230835,-0.12295994907617569,-0.044801853597164154
38,0,known,"请回答下面查询。
对象：《肖申克的救赎》
属性：导演
答案：",0.5223960876464844,0.9351771473884583,0.9256437756121159,0.5223960876464844,-0.9351771473884583,-0.9256437756121159
39,0,known,"请回答下面查询。
对象：狂犬病
属性：常见病原体
答案：",2.3542287349700928,0.5936956405639648,0.480386845767498,2.3542287349700928,-0.5936956405639648,-0.480386845767498
40,1,unknown,"请回答下面查询。
对象：麻疹
属性：颁发机构
答案：",2.7083353996276855,0.5469357371330261,0.5030805133283138,2.7083353996276855,-0.5469357371330261,-0.5030805133283138
41,0,known,"请回答下面查询。
对象：水星
属性：所属恒星
答案：",1.1702630519866943,0.8237027525901794,0.7676490768790245,1.1702630519866943,-0.8237027525901794,-0.7676490768790245
42,0,known,"请回答下面查询。
对象：东京
属性：所在国家
答案：",0.17424097657203674,0.9799081683158875,0.9749242877587676,0.17424097657203674,-0.9799081683158875,-0.9749242877587676
43,0,known,"请回答下面查询。
对象：牛津大学
属性：所在国家
答案：",0.7229026556015015,0.8991112112998962,0.8766024000942707,0.7229026556015015,-0.8991112112998962,-0.8766024000942707
44,0,known,"请回答下面查询。
对象：流感
属性：常见病原体
答案：",3.8238577842712402,0.2509806454181671,0.1342638060450554,3.8238577842712402,-0.2509806454181671,-0.1342638060450554
45,0,known,"请回答下面查询。
对象：腾讯
属性：创始人
答案：",0.05672245845198631,0.9939115047454834,0.9920225508976728,0.05672245845198631,-0.9939115047454834,-0.9920225508976728
46,1,unknown,"请回答下面查询。
对象：React
属性：所在国家
答案：",0.3280603587627411,0.9631858468055725,0.9561135601252317,0.3280603587627411,-0.9631858468055725,-0.9561135601252317
47,0,known,"请回答下面查询。
对象：达利
属性：代表作品
答案：",3.331878185272217,0.5306582450866699,0.47065307572484016,3.331878185272217,-0.5306582450866699,-0.47065307572484016
48,1,unknown,"请回答下面查询。
对象：天王星
属性：创始人
答案：",5.189749240875244,0.08076197654008865,0.0030939429998397827,5.189749240875244,-0.08076197654008865,-0.0030939429998397827
49,1,unknown,"请回答下面查询。
对象：米开朗基罗
属性：所属纲
答案：",0.5732777714729309,0.9304383397102356,0.9165294133126736,0.5732777714729309,-0.9304383397102356,-0.9165294133126736
50,1,unknown,"请回答下面查询。
对象：梵高
属性：所属纲
答案：",4.702490329742432,0.14174731075763702,0.008588030934333801,4.702490329742432,-0.14174731075763702,-0.008588030934333801
51,1,unknown,"请回答下面查询。
对象：鲤鱼
属性：代表作品
答案：",3.945455551147461,0.46042993664741516,0.42835425212979317,3.945455551147461,-0.46042993664741516,-0.42835425212979317
52,1,unknown,"请回答下面查询。
对象：莫奈
属性：所属纲
答案：",3.883955955505371,0.19161304831504822,0.06789836287498474,3.883955955505371,-0.19161304831504822,-0.06789836287498474
53,1,unknown,"请回答下面查询。
对象：牛津大学
属性：主要编程语言
答案：",3.554513692855835,0.21081319451332092,0.009653821587562561,3.554513692855835,-0.21081319451332092,-0.009653821587562561
54,1,unknown,"请回答下面查询。
对象：微软
属性：所属恒星
答案：",2.1148102283477783,0.7062877416610718,0.6618362814188004,2.1148102283477783,-0.7062877416610718,-0.6618362814188004
55,0,known,"请回答下面查询。
对象：北京
属性：所在国家
答案：",0.9028717875480652,0.8067408204078674,0.7340109273791313,0.9028717875480652,-0.8067408204078674,-0.7340109273791313
56,1,unknown,"请回答下面查询。
对象：流感
属性：颁发机构
答案：",2.54792857170105,0.5762171745300293,0.5328133702278137,2.54792857170105,-0.5762171745300293,-0.5328133702278137
57,0,known,"请回答下面查询。
对象：金球奖
属性：颁发机构
答案：",1.9530293941497803,0.534115195274353,0.27380824089050293,1.9530293941497803,-0.534115195274353,-0.27380824089050293
58,0,known,"请回答下面查询。
对象：罗马
属性：所在国家
答案：",0.4435243308544159,0.9454755783081055,0.9323015073314309,0.4435243308544159,-0.9454755783081055,-0.9323015073314309
59,0,known,"请回答下面查询。
对象：老虎
属性：所属纲
答案：",1.8434443473815918,0.6325041055679321,0.511788584291935,1.8434443473815918,-0.6325041055679321,-0.511788584291935
60,0,known,"请回答下面查询。
对象：莫奈
属性：代表作品
答案：",3.361600875854492,0.34710749983787537,0.21841226518154144,3.361600875854492,-0.34710749983787537,-0.21841226518154144
61,0,known,"请回答下面查询。
对象：《寄生虫》
属性：导演
答案：",2.8892486095428467,0.2907218933105469,0.13989736139774323,2.8892486095428467,-0.2907218933105469,-0.13989736139774323
62,0,known,"请回答下面查询。
对象：多伦多大学
属性：所在国家
答案：",1.5885227918624878,0.5623719096183777,0.3854137510061264,1.5885227918624878,-0.5623719096183777,-0.3854137510061264
63,0,known,"请回答下面查询。
对象：艾滋病
属性：常见病原体
答案：",2.533026695251465,0.43063288927078247,0.27466799318790436,2.533026695251465,-0.43063288927078247,-0.27466799318790436
64,1,unknown,"请回答下面查询。
对象：Ruby on Rails
属性：所在国家
答案：",0.5452549457550049,0.9215064644813538,0.8927960526198149,0.5452549457550049,-0.9215064644813538,-0.8927960526198149
65,0,known,"请回答下面查询。
对象：冥王星
属性：所属恒星
答案：",0.893298864364624,0.8776798844337463,0.8509683795273304,0.893298864364624,-0.8776798844337463,-0.8509683795273304
66,1,unknown,"请回答下面查询。
对象：齐白石
属性：所属纲
答案：",2.856598138809204,0.4971233904361725,0.4382125176489353,2.856598138809204,-0.4971233904361725,-0.4382125176489353
67,1,unknown,"请回答下面查询。
对象：莫斯科
属性：导演
答案：",3.972012519836426,0.251299649477005,0.17816729098558426,3.972012519836426,-0.251299649477005,-0.17816729098558426
68,0,known,"请回答下面查询。
对象：开罗
属性：所在国家
答案：",0.1529492437839508,0.9848037958145142,0.9834129076916724,0.1529492437839508,-0.9848037958145142,-0.9834129076916724
69,1,unknown,"请回答下面查询。
对象：艾滋病
属性：颁发机构
答案：",2.495042324066162,0.3618209958076477,0.021921604871749878,2.495042324066162,-0.3618209958076477,-0.021921604871749878
70,0,known,"请回答下面查询。
对象：剑桥大学
属性：所在国家
答案：",0.7429391741752625,0.8921847343444824,0.8606867603957653,0.7429391741752625,-0.8921847343444824,-0.8606867603957653
71,1,unknown,"请回答下面查询。
对象：登革热
属性：颁发机构
答案：",1.8858431577682495,0.7130224704742432,0.6727964952588081,1.8858431577682495,-0.7130224704742432,-0.6727964952588081
72,1,unknown,"请回答下面查询。
对象：地球
属性：创始人
答案：",5.394622325897217,0.07810934633016586,0.020963329821825027,5.394622325897217,-0.07810934633016586,-0.020963329821825027
73,0,known,"请回答下面查询。
对象：家猫
属性：所属纲
答案：",2.216771364212036,0.5124948620796204,0.25479626655578613,2.216771364212036,-0.5124948620796204,-0.25479626655578613
74,1,unknown,"请回答下面查询。
对象：肺结核
属性：颁发机构
答案：",3.525146245956421,0.2723829746246338,0.12195882201194763,3.525146245956421,-0.2723829746246338,-0.12195882201194763
75,0,known,"请回答下面查询。
对象：亚马逊
属性：创始人
答案：",0.24299503862857819,0.9693008661270142,0.9590260060504079,0.24299503862857819,-0.9693008661270142,-0.9590260060504079
76,0,known,"请回答下面查询。
对象：梵高
属性：代表作品
答案：",2.624786615371704,0.4461381137371063,0.2630434036254883,2.624786615371704,-0.4461381137371063,-0.2630434036254883
77,1,unknown,"请回答下面查询。
对象：冥王星
属性：创始人
答案：",4.669086933135986,0.13823837041854858,0.006330400705337524,4.669086933135986,-0.13823837041854858,-0.006330400705337524
78,0,known,"请回答下面查询。
对象：谷歌
属性：创始人
答案：",2.499363660812378,0.40518826246261597,0.2137908637523651,2.499363660812378,-0.40518826246261597,-0.2137908637523651
79,0,known,"请回答下面查询。
对象：布克奖
属性：颁发机构
答案：",1.9317030906677246,0.5002536773681641,0.18720290064811707,1.9317030906677246,-0.5002536773681641,-0.18720290064811707
80,1,unknown,"请回答下面查询。
对象：家猫
属性：代表作品
答案：",5.684667587280273,0.16081726551055908,0.07130897790193558,5.684667587280273,-0.16081726551055908,-0.07130897790193558
81,0,known,"请回答下面查询。
对象：达芬奇
属性：代表作品
答案：",3.5158023834228516,0.25996991991996765,0.013835340738296509,3.5158023834228516,-0.25996991991996765,-0.013835340738296509
82,1,unknown,"请回答下面查询。
对象：马蒂斯
属性：所属纲
答案：",2.339815855026245,0.4669664204120636,0.28693482279777527,2.339815855026245,-0.4669664204120636,-0.28693482279777527
83,1,unknown,"请回答下面查询。
对象：Laravel
属性：所在国家
答案：",3.5709896087646484,0.27250197529792786,0.10978361964225769,3.5709896087646484,-0.27250197529792786,-0.10978361964225769
84,0,known,"请回答下面查询。
对象：斯坦福大学
属性：所在国家
答案：",0.4872152805328369,0.9327576756477356,0.9139945153146982,0.4872152805328369,-0.9327576756477356,-0.9139945153146982
85,1,unknown,"请回答下面查询。
对象：《肖申克的救赎》
属性：所在国家
答案：",0.4075535833835602,0.9429863095283508,0.9204601626843214,0.4075535833835602,-0.9429863095283508,-0.9204601626843214
86,0,known,"请回答下面查询。
对象：莫斯科
属性：所在国家
答案：",0.27238720655441284,0.9614624381065369,0.9446590505540371,0.27238720655441284,-0.9614624381065369,-0.9446590505540371
87,0,known,"请回答下面查询。
对象：哈佛大学
属性：所在国家
答案：",0.4205498993396759,0.9422606229782104,0.9227046277374029,0.4205498993396759,-0.9422606229782104,-0.9227046277374029
88,1,unknown,"请回答下面查询。
对象：Flask
属性：所在国家
答案：",1.234969973564148,0.7871004939079285,0.6959869936108589,1.234969973564148,-0.7871004939079285,-0.6959869936108589
89,1,unknown,"请回答下面查询。
对象：乙型肝炎
属性：颁发机构
答案：",3.1580047607421875,0.23163393139839172,0.023998618125915527,3.1580047607421875,-0.23163393139839172,-0.023998618125915527
90,1,unknown,"请回答下面查询。
对象：金星
属性：创始人
答案：",5.232761383056641,0.14686186611652374,0.10100935027003288,5.232761383056641,-0.14686186611652374,-0.10100935027003288
91,1,unknown,"请回答下面查询。
对象：家犬
属性：代表作品
答案：",5.745685577392578,0.12538370490074158,0.07628274336457253,5.745685577392578,-0.12538370490074158,-0.07628274336457253
92,0,known,"请回答下面查询。
对象：东京大学
属性：所在国家
答案：",0.28109362721443176,0.966541051864624,0.959716007579118,0.28109362721443176,-0.966541051864624,-0.959716007579118
93,0,known,"请回答下面查询。
对象：毕加索
属性：代表作品
答案：",3.7546777725219727,0.26472654938697815,0.061753660440444946,3.7546777725219727,-0.26472654938697815,-0.061753660440444946
94,1,unknown,"请回答下面查询。
对象：巴黎大学
属性：主要编程语言
答案：",3.2146050930023193,0.40574079751968384,0.2894941121339798,3.2146050930023193,-0.40574079751968384,-0.2894941121339798
95,0,known,"请回答下面查询。
对象：天王星
属性：所属恒星
答案：",1.7419222593307495,0.7659667134284973,0.7376270089298487,1.7419222593307495,-0.7659667134284973,-0.7376270089298487
96,1,unknown,"请回答下面查询。
对象：《千与千寻》
属性：所在国家
答案：",0.44486474990844727,0.9376314878463745,0.9204581677913666,0.44486474990844727,-0.9376314878463745,-0.9204581677913666
97,0,known,"请回答下面查询。
对象：奥斯卡金像奖
属性：颁发机构
答案：",0.9034072160720825,0.8817777037620544,0.8608776349574327,0.9034072160720825,-0.8817777037620544,-0.8608776349574327
98,0,known,"请回答下面查询。
对象：米开朗基罗
属性：代表作品
答案：",3.494001626968384,0.2622796595096588,0.1374158188700676,3.494001626968384,-0.2622796595096588,-0.1374158188700676
99,1,unknown,"请回答下面查询。
对象：阿里巴巴
属性：所属恒星
答案：",3.812255859375,0.4481163024902344,0.3990037180483341,3.812255859375,-0.4481163024902344,-0.3990037180483341
100,0,known,"请回答下面查询。
对象：乙型肝炎
属性：常见病原体
答案：",3.3369781970977783,0.1693015843629837,0.015150725841522217,3.3369781970977783,-0.1693015843629837,-0.015150725841522217
101,0,known,"请回答下面查询。
对象：纽约
属性：所在国家
答案：",0.23966562747955322,0.9701195359230042,0.9590003797784448,0.23966562747955322,-0.9701195359230042,-0.9590003797784448
102,1,unknown,"请回答下面查询。
对象：《星球大战》
属性：所在国家
答案：",0.7105618715286255,0.910420298576355,0.8952376032248139,0.7105618715286255,-0.910420298576355,-0.8952376032248139
103,1,unknown,"请回答下面查询。
对象：普利策奖
属性：常见病原体
答案：",5.106349945068359,0.09639433771371841,0.02476014941930771,5.106349945068359,-0.09639433771371841,-0.02476014941930771
104,1,unknown,"请回答下面查询。
对象：蛇
属性：代表作品
答案：",5.278454780578613,0.273529052734375,0.2462335955351591,5.278454780578613,-0.273529052734375,-0.2462335955351591
105,0,known,"请回答下面查询。
对象：蛇
属性：所属纲
答案：",1.7039844989776611,0.7240150570869446,0.6607513278722763,1.7039844989776611,-0.7240150570869446,-0.6607513278722763
106,1,unknown,"请回答下面查询。
对象：Spring
属性：所在国家
答案：",2.1085996627807617,0.5201103687286377,0.4040580615401268,2.1085996627807617,-0.5201103687286377,-0.4040580615401268
107,0,known,"请回答下面查询。
对象：React
属性：主要编程语言
答案：",0.93837571144104,0.8532270193099976,0.8196228332817554,0.93837571144104,-0.8532270193099976,-0.8196228332817554
108,0,known,"请回答下面查询。
对象：茅盾文学奖
属性：颁发机构
答案：",0.30697101354599,0.9586774706840515,0.948355189524591,0.30697101354599,-0.9586774706840515,-0.948355189524591
109,0,known,"请回答下面查询。
对象：Ruby on Rails
属性：主要编程语言
答案：",1.9211047887802124,0.6728246212005615,0.6102421805262566,1.9211047887802124,-0.6728246212005615,-0.6102421805262566
110,0,known,"请回答下面查询。
对象：登革热
属性：常见病原体
答案：",1.7102333307266235,0.6831054091453552,0.5282837003469467,1.7102333307266235,-0.6831054091453552,-0.5282837003469467
111,0,known,"请回答下面查询。
对象：Django
属性：主要编程语言
答案：",0.5656833052635193,0.9063768982887268,0.8802600596100092,0.5656833052635193,-0.9063768982887268,-0.8802600596100092
112,0,known,"请回答下面查询。
对象：《霸王别姬》
属性：导演
答案：",0.5449393391609192,0.9247946739196777,0.9117058431729674,0.5449393391609192,-0.9247946739196777,-0.9117058431729674
113,0,known,"请回答下面查询。
对象：Meta
属性：创始人
答案：",4.398879051208496,0.17699657380580902,0.10492260754108429,4.398879051208496,-0.17699657380580902,-0.10492260754108429
114,1,unknown,"请回答下面查询。
对象：霍乱
属性：颁发机构
答案：",3.2802844047546387,0.44502395391464233,0.36270279437303543,3.2802844047546387,-0.44502395391464233,-0.36270279437303543
115,0,known,"请回答下面查询。
对象：PyTorch
属性：主要编程语言
答案：",0.7533847689628601,0.8848403096199036,0.8612601142376661,0.7533847689628601,-0.8848403096199036,-0.8612601142376661
116,1,unknown,"请回答下面查询。
对象：东京大学
属性：主要编程语言
答案：",3.6190829277038574,0.25539687275886536,0.05017971992492676,3.6190829277038574,-0.25539687275886536,-0.05017971992492676
117,0,known,"请回答下面查询。
对象：Laravel
属性：主要编程语言
答案：",1.5133777856826782,0.5643923282623291,0.2477969527244568,1.5133777856826782,-0.5643923282623291,-0.2477969527244568
118,1,unknown,"请回答下面查询。
对象：Vue
属性：所在国家
答案：",2.6309590339660645,0.40175700187683105,0.134129136800766,2.6309590339660645,-0.40175700187683105,-0.134129136800766
119,1,unknown,"请回答下面查询。
对象：《泰坦尼克号》
属性：所在国家
答案：",1.8812463283538818,0.6815525889396667,0.6264746896922588,1.8812463283538818,-0.6815525889396667,-0.6264746896922588
120,1,unknown,"请回答下面查询。
对象：老虎
属性：代表作品
答案：",4.137081146240234,0.45996642112731934,0.4375965278595686,4.137081146240234,-0.45996642112731934,-0.4375965278595686
121,1,unknown,"请回答下面查询。
对象：谷神星
属性：创始人
答案：",5.003440856933594,0.1813637614250183,0.10978364944458008,5.003440856933594,-0.1813637614250183,-0.10978364944458008
122,1,unknown,"请回答下面查询。
对象：巴黎
属性：导演
答案：",4.4872727394104,0.09906147420406342,0.00672602653503418,4.4872727394104,-0.09906147420406342,-0.00672602653503418
123,0,known,"请回答下面查询。
对象：家犬
属性：所属纲
答案：",1.2522399425506592,0.8218548893928528,0.7916840370744467,1.2522399425506592,-0.8218548893928528,-0.7916840370744467
124,0,known,"请回答下面查询。
对象：肺结核
属性：常见病原体
答案：",0.9416436553001404,0.8821167349815369,0.86621068790555,0.9416436553001404,-0.8821167349815369,-0.86621068790555
125,1,unknown,"请回答下面查询。
对象：达芬奇
属性：所属纲
答案：",2.087425708770752,0.4547521770000458,0.1422058641910553,2.087425708770752,-0.4547521770000458,-0.1422058641910553
126,1,unknown,"请回答下面查询。
对象：蝙蝠
属性：代表作品
答案：",4.020832061767578,0.37143978476524353,0.25272049754858017,4.020832061767578,-0.37143978476524353,-0.25272049754858017
127,0,known,"请回答下面查询。
对象：木星
属性：所属恒星
答案：",0.34615013003349304,0.9637379050254822,0.9602891723625362,0.34615013003349304,-0.9637379050254822,-0.9602891723625362
128,1,unknown,"请回答下面查询。
对象：腾讯
属性：所属恒星
答案：",3.3999886512756348,0.46568575501441956,0.3975408747792244,3.3999886512756348,-0.46568575501441956,-0.3975408747792244
129,0,known,"请回答下面查询。
对象：鸡
属性：所属纲
答案：",4.040820598602295,0.3422836661338806,0.2659098580479622,4.040820598602295,-0.3422836661338806,-0.2659098580479622
130,0,known,"请回答下面查询。
对象：鲤鱼
属性：所属纲
答案：",1.450052261352539,0.7602168321609497,0.6866888403892517,1.450052261352539,-0.7602168321609497,-0.6866888403892517
131,1,unknown,"请回答下面查询。
对象：苹果公司
属性：所属恒星
答案：",1.5741240978240967,0.7763817310333252,0.7192551605403423,1.5741240978240967,-0.7763817310333252,-0.7192551605403423
132,1,unknown,"请回答下面查询。
对象：鹰
属性：代表作品
答案：",5.173318862915039,0.3049223721027374,0.2606496103107929,5.173318862915039,-0.3049223721027374,-0.2606496103107929
133,0,known,"请回答下面查询。
对象：徐悲鸿
属性：代表作品
答案：",3.5716171264648438,0.3798716366291046,0.2575050964951515,3.5716171264648438,-0.3798716366291046,-0.2575050964951515
134,1,unknown,"请回答下面查询。
对象：茅盾文学奖
属性：常见病原体
答案：",5.115031719207764,0.14079180359840393,0.04988978058099747,5.115031719207764,-0.14079180359840393,-0.04988978058099747
135,1,unknown,"请回答下面查询。
对象：多伦多大学
属性：主要编程语言
答案：",3.118967294692993,0.46448764204978943,0.3862551525235176,3.118967294692993,-0.46448764204978943,-0.3862551525235176
136,1,unknown,"请回答下面查询。
对象：《阿凡达》
属性：所在国家
答案：",1.7846965789794922,0.6961583495140076,0.591054156422615,1.7846965789794922,-0.6961583495140076,-0.591054156422615
137,0,known,"请回答下面查询。
对象：诺贝尔文学奖
属性：颁发机构
答案：",1.6491113901138306,0.707419753074646,0.6202485412359238,1.6491113901138306,-0.707419753074646,-0.6202485412359238
138,1,unknown,"请回答下面查询。
对象：剑桥大学
属性：主要编程语言
答案：",3.6347815990448,0.33231744170188904,0.23096635192632675,3.6347815990448,-0.33231744170188904,-0.23096635192632675
139,0,known,"请回答下面查询。
对象：海王星
属性：所属恒星
答案：",2.334280014038086,0.5412799715995789,0.3421541750431061,2.334280014038086,-0.5412799715995789,-0.3421541750431061
140,0,known,"请回答下面查询。
对象：小米
属性：创始人
答案：",0.18316225707530975,0.9784090518951416,0.9722160012461245,0.18316225707530975,-0.9784090518951416,-0.9722160012461245
141,0,known,"请回答下面查询。
对象：北京大学
属性：所在国家
答案：",1.3110886812210083,0.7209005355834961,0.6306692436337471,1.3110886812210083,-0.7209005355834961,-0.6306692436337471
142,1,unknown,"请回答下面查询。
对象：罗马
属性：导演
答案：",4.908296585083008,0.07953169196844101,0.03456855192780495,4.908296585083008,-0.07953169196844101,-0.03456855192780495
143,1,unknown,"请回答下面查询。
对象：Meta
属性：所属恒星
答案：",2.268010139465332,0.6658971905708313,0.6268333271145821,2.268010139465332,-0.6658971905708313,-0.6268333271145821
144,0,known,"请回答下面查询。
对象：鹰
属性：所属纲
答案：",2.5230369567871094,0.36586734652519226,0.08092957735061646,2.5230369567871094,-0.36586734652519226,-0.08092957735061646
145,1,unknown,"请回答下面查询。
对象：海王星
属性：创始人
答案：",5.289279460906982,0.10265979915857315,0.014161519706249237,5.289279460906982,-0.10265979915857315,-0.014161519706249237
146,1,unknown,"请回答下面查询。
对象：哈佛大学
属性：主要编程语言
答案：",2.8469269275665283,0.46183115243911743,0.3095353841781616,2.8469269275665283,-0.46183115243911743,-0.3095353841781616
147,0,known,"请回答下面查询。
对象：《泰坦尼克号》
属性：导演
答案：",0.7853331565856934,0.886590301990509,0.8713356740772724,0.7853331565856934,-0.886590301990509,-0.8713356740772724
148,0,known,"请回答下面查询。
对象：青蛙
属性：所属纲
答案：",2.630070447921753,0.5622641444206238,0.46975715458393097,2.630070447921753,-0.5622641444206238,-0.46975715458393097
149,1,unknown,"请回答下面查询。
对象：《教父》
属性：所在国家
答案：",0.5089404582977295,0.9220532178878784,0.8924138639122248,0.5089404582977295,-0.9220532178878784,-0.8924138639122248
