index,label,label_name,prompt,entropy,top1_prob,margin,score_entropy,score_neg_top1_prob,score_neg_margin
21,1,unknown,"请回答下面查询。
对象：功率
属性：出生国家
答案：",3.8924295902252197,0.16910560429096222,0.09288373589515686,3.8924295902252197,-0.16910560429096222,-0.09288373589515686
22,1,unknown,"请回答下面查询。
对象：银
属性：主要流经大洲
答案：",2.110295295715332,0.3664749264717102,0.14764276146888733,2.110295295715332,-0.3664749264717102,-0.14764276146888733
23,1,unknown,"请回答下面查询。
对象：Python
属性：所在山脉
答案：",4.334155082702637,0.16973508894443512,0.0683816447854042,4.334155082702637,-0.16973508894443512,-0.0683816447854042
24,0,known,"请回答下面查询。
对象：勒拿河
属性：主要流经大洲
答案：",1.3004347085952759,0.47252336144447327,0.11022713780403137,1.3004347085952759,-0.47252336144447327,-0.11022713780403137
25,1,unknown,"请回答下面查询。
对象：丘吉尔
属性：国际单位
答案：",4.777997970581055,0.16919860243797302,0.030019626021385193,4.777997970581055,-0.16919860243797302,-0.030019626021385193
26,1,unknown,"请回答下面查询。
对象：黄山
属性：主要设计者
答案：",5.0323262214660645,0.1288299709558487,0.0828942283987999,5.0323262214660645,-0.1288299709558487,-0.0828942283987999
27,1,unknown,"请回答下面查询。
对象：硅
属性：主要流经大洲
答案：",1.985732913017273,0.4954904615879059,0.37962576001882553,1.985732913017273,-0.4954904615879059,-0.37962576001882553
28,0,known,"请回答下面查询。
对象：国际标准化组织
属性：总部所在地
答案：",2.4391419887542725,0.31444108486175537,0.0,2.4391419887542725,-0.31444108486175537,-0.0
29,1,unknown,"请回答下面查询。
对象：肯尼亚
属性：作者
答案：",6.015399932861328,0.10674242675304413,0.07778776623308659,6.015399932861328,-0.10674242675304413,-0.07778776623308659
30,0,known,"请回答下面查询。
对象：钾
属性：化学符号
答案：",0.22860758006572723,0.9711552858352661,0.9635050501674414,0.22860758006572723,-0.9711552858352661,-0.9635050501674414
31,1,unknown,"请回答下面查询。
对象：尼罗河
属性：化学符号
答案：",2.8185667991638184,0.3134195804595947,0.061579883098602295,2.8185667991638184,-0.3134195804595947,-0.061579883098602295
32,0,known,"请回答下面查询。
对象：钠
属性：化学符号
答案：",0.4428671598434448,0.926939845085144,0.8842584230005741,0.4428671598434448,-0.926939845085144,-0.8842584230005741
33,1,unknown,"请回答下面查询。
对象：多瑙河
属性：化学符号
答案：",2.363959312438965,0.4323838949203491,0.16599991917610168,2.363959312438965,-0.4323838949203491,-0.16599991917610168
34,0,known,"请回答下面查询。
对象：墨西哥
属性：首都
答案：",1.5042532682418823,0.7341642379760742,0.645100012421608,1.5042532682418823,-0.7341642379760742,-0.645100012421608
35,1,unknown,"请回答下面查询。
对象：莫扎特
属性：国际单位
答案：",5.0821309089660645,0.16167470812797546,0.1075204648077488,5.0821309089660645,-0.16167470812797546,-0.1075204648077488
36,1,unknown,"请回答下面查询。
对象：汞
属性：主要流经大洲
答案：",2.0809261798858643,0.37693095207214355,0.14831078052520752,2.0809261798858643,-0.37693095207214355,-0.14831078052520752
37,1,unknown,"请回答下面查询。
对象：C++
属性：所在山脉
答案：",5.872751235961914,0.0737500712275505,0.04227740317583084,5.872751235961914,-0.0737500712275505,-0.04227740317583084
38,0,known,"请回答下面查询。
对象：长度
属性：国际单位
答案：",2.058248281478882,0.6648964285850525,0.6119975931942463,2.058248281478882,-0.6648964285850525,-0.6119975931942463
39,1,unknown,"请回答下面查询。
对象：越南
属性：作者
答案：",5.323874473571777,0.2944380044937134,0.271910073235631,5.323874473571777,-0.2944380044937134,-0.271910073235631
40,0,known,"请回答下面查询。
对象：盐酸
属性：化学式
答案：",1.1984683275222778,0.5308244824409485,0.18809840083122253,1.1984683275222778,-0.5308244824409485,-0.18809840083122253
41,1,unknown,"请回答下面查询。
对象：频率
属性：出生国家
答案：",3.7705297470092773,0.19711540639400482,0.09799955785274506,3.7705297470092773,-0.19711540639400482,-0.09799955785274506
42,0,known,"请回答下面查询。
对象：《百年孤独》
属性：作者
答案：",1.3127013444900513,0.7801783680915833,0.7141045555472374,1.3127013444900513,-0.7801783680915833,-0.7141045555472374
43,1,unknown,"请回答下面查询。
对象：能量
属性：出生国家
答案：",3.8427369594573975,0.15484420955181122,0.020313218235969543,3.8427369594573975,-0.15484420955181122,-0.020313218235969543
44,1,unknown,"请回答下面查询。
对象：恒河
属性：化学符号
答案：",1.4606331586837769,0.6837258338928223,0.5755446925759315,1.4606331586837769,-0.6837258338928223,-0.5755446925759315
45,1,unknown,"请回答下面查询。
对象：碳酸钠
属性：总部所在地
答案：",4.382812023162842,0.07313299179077148,0.010088413953781128,4.382812023162842,-0.07313299179077148,-0.010088413953781128
46,0,known,"请回答下面查询。
对象：乙醇
属性：化学式
答案：",0.23352016508579254,0.963735818862915,0.9410709235817194,0.23352016508579254,-0.963735818862915,-0.9410709235817194
47,1,unknown,"请回答下面查询。
对象：氦
属性：主要流经大洲
答案：",2.8476648330688477,0.22193820774555206,0.046370625495910645,2.8476648330688477,-0.22193820774555206,-0.046370625495910645
48,1,unknown,"请回答下面查询。
对象：氯
属性：主要流经大洲
答案：",2.3141698837280273,0.21824313700199127,0.025644242763519287,2.3141698837280273,-0.21824313700199127,-0.025644242763519287
49,1,unknown,"请回答下面查询。
对象：铝
属性：主要流经大洲
答案：",2.1040985584259033,0.38414400815963745,0.21368113160133362,2.1040985584259033,-0.38414400815963745,-0.21368113160133362
50,0,known,"请回答下面查询。
对象：压强
属性：国际单位
答案：",1.540382981300354,0.639944851398468,0.4622385799884796,1.540382981300354,-0.639944851398468,-0.4622385799884796
51,0,known,"请回答下面查询。
对象：尼罗河
属性：主要流经大洲
答案：",0.34733322262763977,0.9367688894271851,0.9004464186728001,0.34733322262763977,-0.9367688894271851,-0.9004464186728001
52,1,unknown,"请回答下面查询。
对象：弗洛伊德
属性：国际单位
答案：",5.098691940307617,0.2079392671585083,0.1593150794506073,5.098691940307617,-0.2079392671585083,-0.1593150794506073
53,1,unknown,"请回答下面查询。
对象：额尔齐斯河
属性：化学符号
答案：",1.4266473054885864,0.6953340172767639,0.5562584698200226,1.4266473054885864,-0.6953340172767639,-0.5562584698200226
54,0,known,"请回答下面查询。
对象：世界银行
属性：总部所在地
答案：",2.9495747089385986,0.3569185137748718,0.2721429318189621,2.9495747089385986,-0.3569185137748718,-0.2721429318189621
55,0,known,"请回答下面查询。
对象：亚洲开发银行
属性：总部所在地
答案：",3.116152286529541,0.21564625203609467,0.009875163435935974,3.116152286529541,-0.21564625203609467,-0.009875163435935974
56,0,known,"请回答下面查询。
对象：康德
属性：出生国家
答案：",0.8113694190979004,0.8524614572525024,0.7926092706620693,0.8113694190979004,-0.8524614572525024,-0.7926092706620693
57,1,unknown,"请回答下面查询。
对象：罗讷河
属性：化学符号
答案：",2.5086917877197266,0.3861660063266754,0.1661352515220642,2.5086917877197266,-0.3861660063266754,-0.1661352515220642
58,1,unknown,"请回答下面查询。
对象：《一九八四》
属性：首都
答案：",1.4020843505859375,0.7906794548034668,0.7267827540636063,1.4020843505859375,-0.7906794548034668,-0.7267827540636063
59,1,unknown,"请回答下面查询。
对象：达芬奇
属性：国际单位
答案：",2.297440528869629,0.6505653262138367,0.5841058939695358,2.297440528869629,-0.6505653262138367,-0.5841058939695358
60,1,unknown,"请回答下面查询。
对象：钙
属性：主要流经大洲
答案：",2.1419591903686523,0.4707183241844177,0.3606463000178337,2.1419591903686523,-0.4707183241844177,-0.3606463000178337
61,0,known,"请回答下面查询。
对象：马纳斯卢峰
属性：所在山脉
答案：",4.92056941986084,0.14080709218978882,0.07271723449230194,4.92056941986084,-0.14080709218978882,-0.07271723449230194
62,0,known,"请回答下面查询。
对象：《浮士德》
属性：作者
答案：",2.6411831378936768,0.40773144364356995,0.13184651732444763,2.6411831378936768,-0.40773144364356995,-0.13184651732444763
63,0,known,"请回答下面查询。
对象：哥白尼
属性：出生国家
答案：",2.4344286918640137,0.36409541964530945,0.21926826238632202,2.4344286918640137,-0.36409541964530945,-0.21926826238632202
64,0,known,"请回答下面查询。
对象：Scala
属性：主要设计者
答案：",5.881408214569092,0.04544232040643692,0.005025085061788559,5.881408214569092,-0.04544232040643692,-0.005025085061788559
65,0,known,"请回答下面查询。
对象：世界卫生组织
属性：总部所在地
答案：",2.3682680130004883,0.5386103391647339,0.4045396149158478,2.3682680130004883,-0.5386103391647339,-0.4045396149158478
66,1,unknown,"请回答下面查询。
对象：《雷雨》
属性：首都
答案：",4.91485595703125,0.14370320737361908,0.030024610459804535,4.91485595703125,-0.14370320737361908,-0.030024610459804535
67,0,known,"请回答下面查询。
对象：居里夫人
属性：出生国家
答案：",1.2537734508514404,0.7788723707199097,0.7457039840519428,1.2537734508514404,-0.7788723707199097,-0.7457039840519428
68,0,known,"请回答下面查询。
对象：《神曲》
属性：作者
答案：",2.9868927001953125,0.22108258306980133,0.022905439138412476,2.9868927001953125,-0.22108258306980133,-0.022905439138412476
69,0,known,"请回答下面查询。
对象：Erlang
属性：主要设计者
答案：",6.163891315460205,0.059149764478206635,0.00695028156042099,6.163891315460205,-0.059149764478206635,-0.00695028156042099
70,1,unknown,"请回答下面查询。
对象：华山
属性：主要设计者
答案：",4.719465255737305,0.1585022360086441,0.09294285625219345,4.719465255737305,-0.1585022360086441,-0.09294285625219345
71,0,known,"请回答下面查询。
对象：阿空加瓜山
属性：所在山脉
答案：",3.4386281967163086,0.4877622723579407,0.45351598784327507,3.4386281967163086,-0.4877622723579407,-0.45351598784327507
72,1,unknown,"请回答下面查询。
对象：乞力马扎罗山
属性：主要设计者
答案：",4.62410831451416,0.1424950510263443,0.05332392454147339,4.62410831451416,-0.1424950510263443,-0.05332392454147339
73,0,known,"请回答下面查询。
对象：道拉吉里峰
属性：所在山脉
答案：",1.3852252960205078,0.7807378172874451,0.7458943948149681,1.3852252960205078,-0.7807378172874451,-0.7458943948149681
74,1,unknown,"请回答下面查询。
对象：氟
属性：主要流经大洲
答案：",1.9589189291000366,0.40864112973213196,0.25353844463825226,1.9589189291000366,-0.40864112973213196,-0.25353844463825226
75,0,known,"请回答下面查询。
对象：照度
属性：国际单位
答案：",2.2226085662841797,0.5022040009498596,0.3115888684988022,2.2226085662841797,-0.5022040009498596,-0.3115888684988022
76,1,unknown,"请回答下面查询。
对象：电荷量
属性：出生国家
答案：",3.1536731719970703,0.21059457957744598,0.006479322910308838,3.1536731719970703,-0.21059457957744598,-0.006479322910308838
77,1,unknown,"请回答下面查询。
对象：国际原子能机构
属性：化学式
答案：",3.6121537685394287,0.24559184908866882,0.07279640436172485,3.6121537685394287,-0.24559184908866882,-0.07279640436172485
78,0,known,"请回答下面查询。
对象：莱茵河
属性：主要流经大洲
答案：",1.1076040267944336,0.6671311259269714,0.5036436170339584,1.1076040267944336,-0.6671311259269714,-0.5036436170339584
79,1,unknown,"请回答下面查询。
对象：红十字国际委员会
属性：化学式
答案：",3.689176082611084,0.17111961543560028,0.032542720437049866,3.689176082611084,-0.17111961543560028,-0.032542720437049866
80,1,unknown,"请回答下面查询。
对象：二氧化硅
属性：总部所在地
答案：",4.3649821281433105,0.10582022368907928,0.04457617551088333,4.3649821281433105,-0.10582022368907928,-0.04457617551088333
81,1,unknown,"请回答下面查询。
对象：印度
属性：作者
答案：",5.592327117919922,0.04744322970509529,0.0032212771475315094,5.592327117919922,-0.04744322970509529,-0.0032212771475315094
82,0,known,"请回答下面查询。
对象：《活着》
属性：作者
答案：",1.2882773876190186,0.8109700679779053,0.7676531337201595,1.2882773876190186,-0.8109700679779053,-0.7676531337201595
83,0,known,"请回答下面查询。
对象：马卡鲁峰
属性：所在山脉
答案：",2.6178183555603027,0.541721761226654,0.48506904020905495,2.6178183555603027,-0.541721761226654,-0.48506904020905495
84,0,known,"请回答下面查询。
对象：南迦帕尔巴特峰
属性：所在山脉
答案：",1.024226427078247,0.8386729955673218,0.790613204240799,1.024226427078247,-0.8386729955673218,-0.790613204240799
85,0,known,"请回答下面查询。
对象：《战争与和平》
属性：作者
答案：",1.088407039642334,0.8085936307907104,0.7490968927741051,1.088407039642334,-0.8085936307907104,-0.7490968927741051
86,0,known,"请回答下面查询。
对象：埃及
属性：首都
答案：",0.07742448896169662,0.9920661449432373,0.9906429350376129,0.07742448896169662,-0.9920661449432373,-0.9906429350376129
87,1,unknown,"请回答下面查询。
对象：勒拿河
属性：化学符号
答案：",3.7635631561279297,0.20596259832382202,0.0365423709154129,3.7635631561279297,-0.20596259832382202,-0.0365423709154129
88,0,known,"请回答下面查询。
对象：Rust
属性：主要设计者
答案：",5.880842208862305,0.06202634796500206,0.03203236497938633,5.880842208862305,-0.06202634796500206,-0.03203236497938633
89,1,unknown,"请回答下面查询。
对象：Rust
属性：所在山脉
答案：",4.97431755065918,0.1782056987285614,0.12169098481535912,4.97431755065918,-0.1782056987285614,-0.12169098481535912
90,0,known,"请回答下面查询。
对象：塔里木河
属性：主要流经大洲
答案：",1.134213924407959,0.7663766145706177,0.6994113773107529,1.134213924407959,-0.7663766145706177,-0.6994113773107529
91,0,known,"请回答下面查询。
对象：氮
属性：化学符号
答案：",1.0495944023132324,0.6302933692932129,0.3231129050254822,1.0495944023132324,-0.6302933692932129,-0.3231129050254822
92,0,known,"请回答下面查询。
对象：力
属性：国际单位
答案：",4.136780261993408,0.24783754348754883,0.14925457537174225,4.136780261993408,-0.24783754348754883,-0.14925457537174225
93,0,known,"请回答下面查询。
对象：《西游记》
属性：作者
答案：",0.48218703269958496,0.937609851360321,0.9281998658552766,0.48218703269958496,-0.937609851360321,-0.9281998658552766
94,1,unknown,"请回答下面查询。
对象：密度
属性：出生国家
答案：",3.887990951538086,0.19096365571022034,0.09033287316560745,3.887990951538086,-0.19096365571022034,-0.09033287316560745
95,0,known,"请回答下面查询。
对象：磁感应强度
属性：国际单位
答案：",2.1056604385375977,0.5700767040252686,0.4595623016357422,2.1056604385375977,-0.5700767040252686,-0.4595623016357422
96,0,known,"请回答下面查询。
对象：国际法院
属性：总部所在地
答案：",3.171764850616455,0.2830381691455841,0.108663409948349,3.171764850616455,-0.2830381691455841,-0.108663409948349
97,1,unknown,"请回答下面查询。
对象：Visual Basic
属性：所在山脉
答案：",5.463674068450928,0.0802832841873169,0.022907402366399765,5.463674068450928,-0.0802832841873169,-0.022907402366399765
98,1,unknown,"请回答下面查询。
对象：氢氧化钙
属性：总部所在地
答案：",3.905687093734741,0.19098398089408875,0.12235244363546371,3.905687093734741,-0.19098398089408875,-0.12235244363546371
99,0,known,"请回答下面查询。
对象：Go
属性：主要设计者
答案：",6.494266986846924,0.06817886233329773,0.03647274523973465,6.494266986846924,-0.06817886233329773,-0.03647274523973465
100,1,unknown,"请回答下面查询。
对象：Prolog
属性：所在山脉
答案：",5.051151275634766,0.10090035945177078,0.026501096785068512,5.051151275634766,-0.10090035945177078,-0.026501096785068512
101,0,known,"请回答下面查询。
对象：光强
属性：国际单位
答案：",3.2003543376922607,0.275892049074173,0.04356764256954193,3.2003543376922607,-0.275892049074173,-0.04356764256954193
102,1,unknown,"请回答下面查询。
对象：《浮士德》
属性：首都
答案：",2.080244541168213,0.48157230019569397,0.25051139295101166,2.080244541168213,-0.48157230019569397,-0.25051139295101166
103,1,unknown,"请回答下面查询。
对象：泰戈尔
属性：国际单位
答案：",4.360992431640625,0.24264861643314362,0.11478178203105927,4.360992431640625,-0.24264861643314362,-0.11478178203105927
104,0,known,"请回答下面查询。
对象：华盛顿
属性：出生国家
答案：",0.9299906492233276,0.8520190119743347,0.7931253239512444,0.9299906492233276,-0.8520190119743347,-0.7931253239512444
105,0,known,"请回答下面查询。
对象：碳酸钙
属性：化学式
答案：",2.1609559059143066,0.6265905499458313,0.5493794456124306,2.1609559059143066,-0.6265905499458313,-0.5493794456124306
106,1,unknown,"请回答下面查询。
对象：氯化钾
属性：总部所在地
答案：",4.08070707321167,0.09784743934869766,0.0044807568192481995,4.08070707321167,-0.09784743934869766,-0.0044807568192481995
107,0,known,"请回答下面查询。
对象：《茶馆》
属性：作者
答案：",2.410348653793335,0.579282820224762,0.5205658748745918,2.410348653793335,-0.579282820224762,-0.5205658748745918
108,0,known,"请回答下面查询。
对象：硫化氢
属性：化学式
答案：",1.0188692808151245,0.764040470123291,0.622707188129425,1.0188692808151245,-0.764040470123291,-0.622707188129425
109,0,known,"请回答下面查询。
对象：勃朗峰
属性：所在山脉
答案：",3.4229204654693604,0.21475419402122498,0.12661924958229065,3.4229204654693604,-0.21475419402122498,-0.12661924958229065
110,0,known,"请回答下面查询。
对象：磷
属性：化学符号
答案：",0.2137926071882248,0.9672894477844238,0.9541236441582441,0.2137926071882248,-0.9672894477844238,-0.9541236441582441
111,0,known,"请回答下面查询。
对象：五台山
属性：所在山脉
答案：",3.453596591949463,0.3527725636959076,0.2585640102624893,3.453596591949463,-0.3527725636959076,-0.2585640102624893
112,0,known,"请回答下面查询。
对象：红十字国际委员会
属性：总部所在地
答案：",3.3381757736206055,0.17949740588665009,0.06540191918611526,3.3381757736206055,-0.17949740588665009,-0.06540191918611526
113,1,unknown,"请回答下面查询。
对象：物质的量
属性：出生国家
答案：",3.619849681854248,0.16296158730983734,0.029956206679344177,3.619849681854248,-0.16296158730983734,-0.029956206679344177
114,0,known,"请回答下面查询。
对象：硝酸
属性：化学式
答案：",1.7554099559783936,0.47690948843955994,0.2958950698375702,1.7554099559783936,-0.47690948843955994,-0.2958950698375702
115,0,known,"请回答下面查询。
对象：《雷雨》
属性：作者
答案：",3.1565628051757812,0.27368539571762085,0.01456528902053833,3.1565628051757812,-0.27368539571762085,-0.01456528902053833
116,0,known,"请回答下面查询。
对象：韩国
属性：首都
答案：",0.40216684341430664,0.9421353340148926,0.9302756004035473,0.40216684341430664,-0.9421353340148926,-0.9302756004035473
117,0,known,"请回答下面查询。
对象：欧盟委员会
属性：总部所在地
答案：",0.9974629282951355,0.8305597901344299,0.7898497432470322,0.9974629282951355,-0.8305597901344299,-0.7898497432470322
118,0,known,"请回答下面查询。
对象：银
属性：化学符号
答案：",3.451754331588745,0.339109867811203,0.24270934611558914,3.451754331588745,-0.339109867811203,-0.24270934611558914
119,0,known,"请回答下面查询。
对象：印度
属性：首都
答案：",1.4692065715789795,0.7598289847373962,0.7039203718304634,1.4692065715789795,-0.7598289847373962,-0.7039203718304634
120,0,known,"请回答下面查询。
对象：弗洛伊德
属性：出生国家
答案：",1.3036561012268066,0.7052892446517944,0.5479179322719574,1.3036561012268066,-0.7052892446517944,-0.5479179322719574
121,0,known,"请回答下面查询。
对象：伏尔加河
属性：主要流经大洲
答案：",1.2064317464828491,0.6005367040634155,0.3168632388114929,1.2064317464828491,-0.6005367040634155,-0.3168632388114929
122,0,known,"请回答下面查询。
对象：芬兰
属性：首都
答案：",0.31990331411361694,0.9543981552124023,0.9403522498905659,0.31990331411361694,-0.9543981552124023,-0.9403522498905659
123,0,known,"请回答下面查询。
对象：氧气
属性：化学式
答案：",2.229799509048462,0.5372620224952698,0.45614758878946304,2.229799509048462,-0.5372620224952698,-0.45614758878946304
124,1,unknown,"请回答下面查询。
对象：《活着》
属性：首都
答案：",3.5686910152435303,0.510421633720398,0.4540417678654194,3.5686910152435303,-0.510421633720398,-0.4540417678654194
125,0,known,"请回答下面查询。
对象：赞比西河
属性：主要流经大洲
答案：",1.2981083393096924,0.7066607475280762,0.575941652059555,1.2981083393096924,-0.7066607475280762,-0.575941652059555
126,0,known,"请回答下面查询。
对象：《老人与海》
属性：作者
答案：",2.9469382762908936,0.44983482360839844,0.3786606118083,2.9469382762908936,-0.44983482360839844,-0.3786606118083
127,1,unknown,"请回答下面查询。
对象：底格里斯河
属性：化学符号
答案：",2.311474561691284,0.5573408603668213,0.45097049325704575,2.311474561691284,-0.5573408603668213,-0.45097049325704575
128,0,known,"请回答下面查询。
对象：二氧化硅
属性：化学式
答案：",0.5067368745803833,0.9229856729507446,0.8928491231054068,0.5067368745803833,-0.9229856729507446,-0.8928491231054068
129,1,unknown,"请回答下面查询。
对象：甲烷
属性：总部所在地
答案：",4.540081024169922,0.16569170355796814,0.10181185603141785,4.540081024169922,-0.16569170355796814,-0.10181185603141785
130,0,known,"请回答下面查询。
对象：乞力马扎罗山
属性：所在山脉
答案：",1.972672939300537,0.44755902886390686,0.14942041039466858,1.972672939300537,-0.44755902886390686,-0.14942041039466858
131,1,unknown,"请回答下面查询。
对象：照度
属性：出生国家
答案：",3.5923216342926025,0.1353967934846878,0.006200268864631653,3.5923216342926025,-0.1353967934846878,-0.006200268864631653
132,1,unknown,"请回答下面查询。
对象：质量
属性：出生国家
答案：",3.687162160873413,0.16278433799743652,0.005008339881896973,3.687162160873413,-0.16278433799743652,-0.005008339881896973
133,1,unknown,"请回答下面查询。
对象：哥白尼
属性：国际单位
答案：",4.496592998504639,0.1610458493232727,0.025431647896766663,4.496592998504639,-0.1610458493232727,-0.025431647896766663
134,0,known,"请回答下面查询。
对象：热量
属性：国际单位
答案：",1.8390289545059204,0.5429095029830933,0.3400390148162842,1.8390289545059204,-0.5429095029830933,-0.3400390148162842
135,0,known,"请回答下面查询。
对象：时间
属性：国际单位
答案：",2.8936257362365723,0.3557368218898773,0.14660994708538055,2.8936257362365723,-0.3557368218898773,-0.14660994708538055
136,0,known,"请回答下面查询。
对象：电压
属性：国际单位
答案：",0.6311510801315308,0.8998842239379883,0.8638843260705471,0.6311510801315308,-0.8998842239379883,-0.8638843260705471
137,1,unknown,"请回答下面查询。
对象：安纳布尔纳峰
属性：主要设计者
答案：",4.982181072235107,0.08582774549722672,0.005827493965625763,4.982181072235107,-0.08582774549722672,-0.005827493965625763
138,0,known,"请回答下面查询。
对象：Kotlin
属性：主要设计者
答案：",6.194969177246094,0.07776269316673279,0.03678463026881218,6.194969177246094,-0.07776269316673279,-0.03678463026881218
139,0,known,"请回答下面查询。
对象：珠江
属性：主要流经大洲
答案：",1.614894151687622,0.3966384530067444,0.012203305959701538,1.614894151687622,-0.3966384530067444,-0.012203305959701538
140,1,unknown,"请回答下面查询。
对象：磁通量
属性：出生国家
答案：",3.5323405265808105,0.14650201797485352,0.028784342110157013,3.5323405265808105,-0.14650201797485352,-0.028784342110157013
141,1,unknown,"请回答下面查询。
对象：英国
属性：作者
答案：",5.380261421203613,0.0777069479227066,0.014284387230873108,5.380261421203613,-0.0777069479227066,-0.014284387230873108
142,0,known,"请回答下面查询。
对象：Ruby
属性：主要设计者
答案：",6.7226057052612305,0.02362850122153759,0.0040397848933935165,6.7226057052612305,-0.02362850122153759,-0.0040397848933935165
143,1,unknown,"请回答下面查询。
对象：钾
属性：主要流经大洲
答案：",2.2993431091308594,0.3729568421840668,0.19678449630737305,2.2993431091308594,-0.3729568421840668,-0.19678449630737305
144,1,unknown,"请回答下面查询。
对象：氯化银
属性：总部所在地
答案：",2.2534945011138916,0.5981088876724243,0.5105862244963646,2.2534945011138916,-0.5981088876724243,-0.5105862244963646
145,1,unknown,"请回答下面查询。
对象：铬
属性：主要流经大洲
答案：",1.7094180583953857,0.6017427444458008,0.4987967014312744,1.7094180583953857,-0.6017427444458008,-0.4987967014312744
146,0,known,"请回答下面查询。
对象：峨眉山
属性：所在山脉
答案：",2.7596096992492676,0.42144253849983215,0.3044121786952019,2.7596096992492676,-0.42144253849983215,-0.3044121786952019
147,1,unknown,"请回答下面查询。
对象：国际能源署
属性：化学式
答案：",2.850231409072876,0.5016683340072632,0.40666835755109787,2.850231409072876,-0.5016683340072632,-0.40666835755109787
148,0,known,"请回答下面查询。
对象：《骆驼祥子》
属性：作者
答案：",0.5360051989555359,0.9254751801490784,0.9116404466331005,0.5360051989555359,-0.9254751801490784,-0.9116404466331005
149,0,known,"请回答下面查询。
对象：氯气
属性：化学式
答案：",1.5394383668899536,0.5321595668792725,0.31032247841358185,1.5394383668899536,-0.5321595668792725,-0.31032247841358185
